novelle_per_un_anno_vol_13_candelora_01_pirandello_f000001|Novelle per un anno di Luigi Pirandello|Novelle per un anno di Luigi Pirandello
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000028|Senza più me, tu, Loretta Papa, diventeresti subito una piccola cosa di poco valore e di molto rischio|Senza più me, tu, Loretta Papa, diventeresti subito una piccola cosa di poco valore e di molto rischio
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000029|per cui Chico… il barone, non spen… Che fai? Piangi?|per cui Chico il barone, non spen Che fai? Piangi?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000030|Ma no, via! Io sto scherzando… Nane s’accosta a Candelora;|Ma no, via! Io sto scherzando Nane saccosta a Candelora;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000031|fa per passarle una mano sotto il mento;|fa per passarle una mano sotto il mento;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000032|ma Loretta gli ghermisce il braccio;|ma Loretta gli ghermisce il braccio;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000033|apre la bocca come una belva e gli addenta quel braccio;|apre la bocca come una belva e gli addenta quel braccio;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000034|a lungo, a lungo, senza lasciare, stringendo sempre più forte, rabbiosamente.|a lungo, a lungo, senza lasciare, stringendo sempre più forte, rabbiosamente.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000035|Curvo, per tenerle il braccio comodo all’altezza della bocca|Curvo, per tenerle il braccio comodo allaltezza della bocca
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000036|Nane digrigna i denti anche lui, ma per sorridere muto allo spasimo che lo fa impallidire.|Nane digrigna i denti anche lui, ma per sorridere muto allo spasimo che lo fa impallidire.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000037|Gli occhi gli diventano di punto in punto più lustri e più acuti.|Gli occhi gli diventano di punto in punto più lustri e più acuti.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000038|Poi, quando i denti di Candelora si staccano, delizia! si sente nel braccio come una bollatura di fuoco. Non dice nulla.|Poi, quando i denti di Candelora si staccano, delizia! si sente nel braccio come una bollatura di fuoco. Non dice nulla.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000039|Tira sú pian piano la manica della giacca;|Tira sú pian piano la manica della giacca;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000040|quella della camicia non vien sú.|quella della camicia non vien sú.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000041|La tela s’è affondata nella carne viva.|La tela sè affondata nella carne viva.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000042|La manica bianca è pezzata nel mezzo di rosso.|La manica bianca è pezzata nel mezzo di rosso.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000043|Una chiostra insanguinata: la chiostra dei denti forti di Candelora, impressi lí tutti a uno a uno.|Una chiostra insanguinata: la chiostra dei denti forti di Candelora, impressi lí tutti a uno a uno.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000044|A sollevarla ti voglio! Ma alla fine, sempre sorridente e ancora pallidissimo, Nane ci riesce. Il braccio è una pietà.|A sollevarla ti voglio! Ma alla fine, sempre sorridente e ancora pallidissimo, Nane ci riesce. Il braccio è una pietà.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000045|In giro, ogni dentata, una ferita, e dentro, la carne è nera. — Vedi? — dice Nane, mostrandola.|In giro, ogni dentata, una ferita, e dentro, la carne è nera. - Vedi? - dice Nane, mostrandola.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000046|— Il cuore, cosí, ti mangerei! — rugge Candelora, tutta aggruppata sul sedile. — Lo so, — dice Nane.|- Il cuore, cosí, ti mangerei! - rugge Candelora, tutta aggruppata sul sedile. - Lo so, - dice Nane.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000047|— E appunto per questo desiderio vedrai che ti persuaderai a non andartene. Tògliti il cappellino, via.|- E appunto per questo desiderio vedrai che ti persuaderai a non andartene. Tògliti il cappellino, via.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000048|Un po’ di tintura di jodio, per levare il veleno;|Un po di tintura di jodio, per levare il veleno;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000049|la bambagia fenicata e una fascetta di garza.|la bambagia fenicata e una fascetta di garza.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000050|Sú, nel cassetto della mia scrivania, Loretta: il secondo a destra.|Sú, nel cassetto della mia scrivania, Loretta: il secondo a destra.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000051|Lo so che sei una bestiolina di quelle che mordono, e appunto per questo tengo una provvista di rimedi urgenti.|Lo so che sei una bestiolina di quelle che mordono, e appunto per questo tengo una provvista di rimedi urgenti.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000052|Candelora alza il braccio e lo guarda: guarda di sfuggita il braccio.|Candelora alza il braccio e lo guarda: guarda di sfuggita il braccio.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000053|Nane, in quell’atto, la ammira.|Nane, in quellatto, la ammira.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000054|È una maraviglia di forme e di colori, Candelora, una sfida dispettosa ai suoi occhi di pittore che la scoprono sempre nuova e diversa.|È una maraviglia di forme e di colori, Candelora, una sfida dispettosa ai suoi occhi di pittore che la scoprono sempre nuova e diversa.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000055|In questa ora meridiana, qua nel giardino della villetta|In questa ora meridiana, qua nel giardino della villetta
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000056|sotto questo sole nero d’agosto che si frastaglia tutto d’ombre violente, è spaventosa.|sotto questo sole nero dagosto che si frastaglia tutto dombre violente, è spaventosa.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000057|Ritornata questa mattina dai bagni di mare, scabra e arrostita dal sole e dalla salsedine, ha negli occhi chiari bruciati|Ritornata questa mattina dai bagni di mare, scabra e arrostita dal sole e dalla salsedine, ha negli occhi chiari bruciati
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000058|nel mento un po’ rientrato, nei capelli gialli irruviditi, un’aria di capra addormentata nella voluttà.|nel mento un po rientrato, nei capelli gialli irruviditi, unaria di capra addormentata nella voluttà.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000059|Con quelle robuste braccia nude spellate e quelle anche poderose par che debba stracciare a ogni mossa la fragile vesticciuola aderente|Con quelle robuste braccia nude spellate e quelle anche poderose par che debba stracciare a ogni mossa la fragile vesticciuola aderente
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000060|di velo azzurro, che le stride su le carni arse.|di velo azzurro, che le stride su le carni arse.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000061|Ah, com’è ridicola quella veste! Candelora ha nuotato nuda per mattinate intere;|Ah, comè ridicola quella veste! Candelora ha nuotato nuda per mattinate intere;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000062|nuda su la spiaggia deserta s’è cosparse e maculate di rena infocata le sode carni al sole|nuda su la spiaggia deserta sè cosparse e maculate di rena infocata le sode carni al sole
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000063|sentendo alle piante dei piedi il fremito fresco delle spume marine.|sentendo alle piante dei piedi il fremito fresco delle spume marine.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000064|Come può più nasconderle ora la nudità prorompente quella vesticciuola celeste?|Come può più nasconderle ora la nudità prorompente quella vesticciuola celeste?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000065|Messa per decenza, in realtà la fa apparire assai più indecente che se fosse nuda.|Messa per decenza, in realtà la fa apparire assai più indecente che se fosse nuda.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000066|Nella rabbia, ella nota l’ammirazione negli occhi di lui, e istintivamente ha un sorriso di compiacimento, che subito però la esaspera.|Nella rabbia, ella nota lammirazione negli occhi di lui, e istintivamente ha un sorriso di compiacimento, che subito però la esaspera.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000067|Diventa ghigno, quel sorriso;|Diventa ghigno, quel sorriso;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000068|un ghigno che a un tratto si rompe in singhiozzi.|un ghigno che a un tratto si rompe in singhiozzi.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000069|E Candelora scappa via verso la villetta.|E Candelora scappa via verso la villetta.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000070|Nane Papa, quasi senza volerlo, arriccia il volto in una smorfia monellesca, seguendola con gli occhi;|Nane Papa, quasi senza volerlo, arriccia il volto in una smorfia monellesca, seguendola con gli occhi;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000071|poi si guarda il braccio ferito, che al sole gli brucia forte;|poi si guarda il braccio ferito, che al sole gli brucia forte;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000072|poi, chi sa perché, si sente pungere anche lui gli occhi dal pianto.|poi, chi sa perché, si sente pungere anche lui gli occhi dal pianto.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000073|È atroce, veramente, in mezzo a un afoso meriggio d’agosto, avvertire cosí, in una pausa, la vita che pesa|È atroce, veramente, in mezzo a un afoso meriggio dagosto, avvertire cosí, in una pausa, la vita che pesa
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000074|carica di vergogna e di schifo, e sentire pietà, mentre si suda, del peso sull’anima di quella vergogna e di quello schifo.|carica di vergogna e di schifo, e sentire pietà, mentre si suda, del peso sullanima di quella vergogna e di quello schifo.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000075|Nella tetraggine di tutto quel sole torrido, sul giardino frastagliato d’ombre|Nella tetraggine di tutto quel sole torrido, sul giardino frastagliato dombre
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000076|ha il senso, ora, Nane Papa (un senso che l’opprime, lo urta e quasi lo sgomenta)|ha il senso, ora, Nane Papa un senso che lopprime, lo urta e quasi lo sgomenta
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000077|della presenza di tante cose immobili e come attonitamente sospese davanti a lui: gli alberi, quegli alti fusti d’acacia|della presenza di tante cose immobili e come attonitamente sospese davanti a lui: gli alberi, quegli alti fusti dacacia
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000078|la vasca con quel giro di roccia artificiale e con quello specchio verde d’acqua stagnata, i sedili.|la vasca con quel giro di roccia artificiale e con quello specchio verde dacqua stagnata, i sedili.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000079|Che aspettano? Egli può muoversi; se ne può anche andare.|Che aspettano? Egli può muoversi; se ne può anche andare.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000080|Ma che stranezza! Si sente come guardato da tutte quelle cose immobili, attorno;|Ma che stranezza! Si sente come guardato da tutte quelle cose immobili, attorno;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000081|e non solo guardato, ma anche come legato dal fascino ostile, quasi ironico|e non solo guardato, ma anche come legato dal fascino ostile, quasi ironico
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000082|che spira dalla loro attonita immobilità e che gli fa apparire inutile, stupido, anche buffo il suo potersene andare.|che spira dalla loro attonita immobilità e che gli fa apparire inutile, stupido, anche buffo il suo potersene andare.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000083|Rappresenta la ricchezza del barone Chico quel giardino.|Rappresenta la ricchezza del barone Chico quel giardino.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000084|Egli, Nane Papa, vi sta da circa sei mesi;|Egli, Nane Papa, vi sta da circa sei mesi;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000085|e solo questa mattina ha provato il bisogno irresistibile di porre sotto gli occhi a se stesso e a Candelora ritornata dal mare|e solo questa mattina ha provato il bisogno irresistibile di porre sotto gli occhi a se stesso e a Candelora ritornata dal mare
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000086|la sua vergogna e quella di lei, in tutta la sua nudità;|la sua vergogna e quella di lei, in tutta la sua nudità;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000087|ma ridendo, perché Candelora pretendeva d’uscire da questa vergogna, ora che – a suo dire – potevano.|ma ridendo, perché Candelora pretendeva duscire da questa vergogna, ora che - a suo dire - potevano.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000088|Già! Perché si vendono bene, ora, i quadri di Nane Papa, e il valore della sua arte nuova|Già! Perché si vendono bene, ora, i quadri di Nane Papa, e il valore della sua arte nuova
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000089|personalissima, s’è imposto, non già perché sia realmente compreso|personalissima, sè imposto, non già perché sia realmente compreso
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000090|ma perché l’imbecillità dei ricchi visitatori delle esposizioni d’arte è stata costretta dalla critica a fermarsi davanti alle sue tele. La critica?|ma perché limbecillità dei ricchi visitatori delle esposizioni darte è stata costretta dalla critica a fermarsi davanti alle sue tele. La critica?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000091|Via, una parola, la critica! Una parola che non vive, se non nei calzoni d’un critico.|Via, una parola, la critica! Una parola che non vive, se non nei calzoni dun critico.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000092|E il critico a cui Candelora un giorno, per disperata|E il critico a cui Candelora un giorno, per disperata
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000093|volle andare a gridare in faccia se era giusto che un artista come Nane Papa morisse di fame|volle andare a gridare in faccia se era giusto che un artista come Nane Papa morisse di fame
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000094|quel critico (il più ascoltato di tutti) ha voluto sí con un magistrale articolo richiamare l’attenzione degli imbecilli sull’arte nuova e personalissima di Nane Papa|quel critico il più ascoltato di tutti ha voluto sí con un magistrale articolo richiamare lattenzione degli imbecilli sullarte nuova e personalissima di Nane Papa
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000095|ma ha voluto anche che questo riconoscimento dell’artista fosse, non diciamo pagato|ma ha voluto anche che questo riconoscimento dellartista fosse, non diciamo pagato
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000096|ma graziosamente compensato con la più viva gratitudine di Candelora.|ma graziosamente compensato con la più viva gratitudine di Candelora.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000097|E Candelora, subito, non solo a quel critico, ma a tutti gli ammiratori più fanatici dell’arte nuova del marito|E Candelora, subito, non solo a quel critico, ma a tutti gli ammiratori più fanatici dellarte nuova del marito
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000098|inebriata della vittoria che forse le pareva dovesse costarle chi sa quanto, subito s’è dimostrata gratissima;|inebriata della vittoria che forse le pareva dovesse costarle chi sa quanto, subito sè dimostrata gratissima;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000099|gratissima a tutti, a quel barone Chico in ispecie che – ecco – è arrivato finanche ad alloggiarli nella sua villetta|gratissima a tutti, a quel barone Chico in ispecie che - ecco - è arrivato finanche ad alloggiarli nella sua villetta
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000100|per avere l’onore di dar ricetto a un portento dell’arte|per avere lonore di dar ricetto a un portento dellarte
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000101|a un figlio della gloria… E che trattamenti! che regali! che feste! Se non le è costato nulla far cosí|a un figlio della gloria E che trattamenti! che regali! che feste! Se non le è costato nulla far cosí
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000102|niente di male, povera Candelora! Le ha fatto paura la povertà, ecco. Dice di no, lei;|niente di male, povera Candelora! Le ha fatto paura la povertà, ecco. Dice di no, lei;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000103|dice che le faceva rabbia, non paura;|dice che le faceva rabbia, non paura;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000104|perché quella povertà non era lo stento, non era l’avvilimento;|perché quella povertà non era lo stento, non era lavvilimento;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000105|era l’ingiustizia, dato il merito di lui.|era lingiustizia, dato il merito di lui.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000106|Quest’ingiustizia ha voluto vendicare. E come?|Questingiustizia ha voluto vendicare. E come?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000107|Eccolo, come: la villetta, l’automobile, il canotto, ori, gemme, gite|Eccolo, come: la villetta, lautomobile, il canotto, ori, gemme, gite
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000108|abiti, feste… E ha provato un gran dispetto per lui rimasto tal quale|abiti, feste E ha provato un gran dispetto per lui rimasto tal quale
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000109|né triste né lieto, sciamannato come prima, senz’altra gioja fuori di quella de’ suoi colori|né triste né lieto, sciamannato come prima, senzaltra gioja fuori di quella de suoi colori
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000110|senz’altra voglia che di scavare, di scavare nella sua arte per il bisogno sempre insoddisfatto di andare in fondo ad essa|senzaltra voglia che di scavare, di scavare nella sua arte per il bisogno sempre insoddisfatto di andare in fondo ad essa
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000111|quanto più in fondo fosse possibile, tanto da non veder più nulla della buffa fantasmagoria della vita che gli s’agita attorno.|quanto più in fondo fosse possibile, tanto da non veder più nulla della buffa fantasmagoria della vita che gli sagita attorno.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000112|Forse, anzi certo, rappresenta la sua gloria, questa buffa fantasmagoria: le gemme, il lusso di Loretta, gl’inviti, le feste.|Forse, anzi certo, rappresenta la sua gloria, questa buffa fantasmagoria: le gemme, il lusso di Loretta, glinviti, le feste.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000113|La sua gloria e anche, perché no? la sua vergogna. Ma che glien’importa?|La sua gloria e anche, perché no? la sua vergogna. Ma che glienimporta?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000114|Tutta la sua vita, tutto ciò che di vivo è in lui egli lo mette, lo dà|Tutta la sua vita, tutto ciò che di vivo è in lui egli lo mette, lo dà
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000115|lo spende per il gusto di far carnosa una foglia, facendosi egli stesso pasta carnosa, fibre e vene di quella foglia;|lo spende per il gusto di far carnosa una foglia, facendosi egli stesso pasta carnosa, fibre e vene di quella foglia;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000116|rigido e nudo un sasso, che si senta e viva sasso sulla tela; e questo solo gl’importa. La sua vergogna? la sua vita? la vita degli altri?|rigido e nudo un sasso, che si senta e viva sasso sulla tela; e questo solo glimporta. La sua vergogna? la sua vita? la vita degli altri?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000117|Cose estranee, transitorie, di cui è vano tener conto.|Cose estranee, transitorie, di cui è vano tener conto.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000118|L’arte sua, lei sola vive, l’opera che prepotentemente piglia corpo dalla luce e dal tormento della sua anima.|Larte sua, lei sola vive, lopera che prepotentemente piglia corpo dalla luce e dal tormento della sua anima.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000119|Se è stata cosí la sua sorte, è segno che non poteva essere altrimenti.|Se è stata cosí la sua sorte, è segno che non poteva essere altrimenti.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000120|Gli pare già tanto lontana a pensarci! E cosí, come da lontano, ha detto a Loretta, questa mattina, che gli sarebbe piaciuto, certo – oh|Gli pare già tanto lontana a pensarci! E cosí, come da lontano, ha detto a Loretta, questa mattina, che gli sarebbe piaciuto, certo - oh
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000121|ma senza dare alcun peso alla cosa – gli sarebbe piaciuto trovarsi accanto nella vita una compagna buona|ma senza dare alcun peso alla cosa - gli sarebbe piaciuto trovarsi accanto nella vita una compagna buona
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000122|a cui la povertà non avesse fatto tutta quella rabbia;|a cui la povertà non avesse fatto tutta quella rabbia;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000123|una compagna umile e mite, sul cui seno avesse potuto riposarsi;|una compagna umile e mite, sul cui seno avesse potuto riposarsi;
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000124|che gli avesse ispirato con le sue sofferenze la stessa pena che gl’ispirava allora la sua arte misconosciuta.|che gli avesse ispirato con le sue sofferenze la stessa pena che glispirava allora la sua arte misconosciuta.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000125|Loretta, naturalmente, gli è saltata addosso come una gatta inferocita. Ma che fa, intanto?|Loretta, naturalmente, gli è saltata addosso come una gatta inferocita. Ma che fa, intanto?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000126|Non ti torna giú con la tintura di jodio, la bambagia e la fascetta?|Non ti torna giú con la tintura di jodio, la bambagia e la fascetta?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000127|Se n’è andata sú piangendo, poverina… Vuol essere amata, adesso, Loretta.|Se nè andata sú piangendo, poverina Vuol essere amata, adesso, Loretta.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000128|Amata da lui, forse per dispetto della sua indifferenza. Non è una pazzia?|Amata da lui, forse per dispetto della sua indifferenza. Non è una pazzia?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000129|Se egli la amasse davvero, dovrebbe ucciderla.|Se egli la amasse davvero, dovrebbe ucciderla.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000130|Ci vuole quella indifferenza, come condizione imprescindibile per sopportare la vergogna ch’ella gli rappresenta accanto. Uscire da questa vergogna?|Ci vuole quella indifferenza, come condizione imprescindibile per sopportare la vergogna chella gli rappresenta accanto. Uscire da questa vergogna?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000131|E come è più possibile ormai, se tutti e due l’hanno dentro, fuori, attorno?|E come è più possibile ormai, se tutti e due lhanno dentro, fuori, attorno?
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000132|L’unica è questa, non darci importanza, e seguitare, lui a dipingere, lei a divertirsi|Lunica è questa, non darci importanza, e seguitare, lui a dipingere, lei a divertirsi
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000133|con Chico per ora, poi con un altro, ma anche con Chico e un altro insieme, allegramente.|con Chico per ora, poi con un altro, ma anche con Chico e un altro insieme, allegramente.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000134|Cose della vita, sciocchezze… In un modo o nell’altro, passano e non lasciano traccia.|Cose della vita, sciocchezze In un modo o nellaltro, passano e non lasciano traccia.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000135|Ridere, intanto, di tutte le cose nate male|Ridere, intanto, di tutte le cose nate male
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000136|che restano a penare nelle lor forme sgraziate o sconce, finché col tempo non crollano in cenere.|che restano a penare nelle lor forme sgraziate o sconce, finché col tempo non crollano in cenere.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000137|Ogni cosa porta con sé la pena della sua forma, la pena d’esser cosí e di non poter più essere altrimenti.|Ogni cosa porta con sé la pena della sua forma, la pena desser cosí e di non poter più essere altrimenti.
novelle_per_un_anno_vol_13_candelora_01_pirandello_f000138|È appunto in questo il nuovo della sua arte, nel far sentire questa pena della forma.|È appunto in questo il nuovo della sua arte, nel far sentire questa pena della forma.
