,T60_WB_out,C50_WB_out,wavfile
42,12.407004,0.15532036,b'datasets/clean/book_00002_chp_0005_reader_11980_3.wav
43,15.065527,0.15173115,b'datasets/clean/book_00002_chp_0005_reader_11980_4.wav
44,12.082298,0.1534849,b'datasets/clean/book_00002_chp_0005_reader_11980_5.wav
45,15.105678,0.15191008,b'datasets/clean/book_00002_chp_0005_reader_11980_6.wav
46,13.823336,0.15376772,b'datasets/clean/book_00002_chp_0005_reader_11980_7.wav
47,12.860498,0.15904276,b'datasets/clean/book_00002_chp_0005_reader_11980_8.wav
48,16.143045,0.15387,b'datasets/clean/book_00002_chp_0005_reader_11980_9.wav
49,17.047329,0.15682332,b'datasets/clean/book_00007_chp_0008_reader_01326_0.wav
50,15.32544,0.154977,b'datasets/clean/book_00007_chp_0008_reader_01326_1.wav
51,17.874767,0.16003312,b'datasets/clean/book_00007_chp_0008_reader_01326_10.wav
52,16.012766,0.15453783,b'datasets/clean/book_00007_chp_0008_reader_01326_11.wav
53,17.613235,0.16009049,b'datasets/clean/book_00007_chp_0008_reader_01326_12.wav
54,14.88928,0.1555352,b'datasets/clean/book_00007_chp_0008_reader_01326_13.wav
55,17.489975,0.16090478,b'datasets/clean/book_00007_chp_0008_reader_01326_14.wav
56,15.710424,0.15382634,b'datasets/clean/book_00007_chp_0008_reader_01326_15.wav
57,17.55958,0.16013427,b'datasets/clean/book_00007_chp_0008_reader_01326_16.wav
58,17.441936,0.1601428,b'datasets/clean/book_00007_chp_0008_reader_01326_17.wav
59,15.890644,0.15603897,b'datasets/clean/book_00007_chp_0008_reader_01326_18.wav
60,17.139368,0.16006862,b'datasets/clean/book_00007_chp_0008_reader_01326_19.wav
61,17.709534,0.15694483,b'datasets/clean/book_00007_chp_0008_reader_01326_2.wav
62,17.938805,0.15967156,b'datasets/clean/book_00007_chp_0008_reader_01326_20.wav
63,18.409523,0.16185835,b'datasets/clean/book_00007_chp_0008_reader_01326_21.wav
64,18.075203,0.16129932,b'datasets/clean/book_00007_chp_0008_reader_01326_22.wav
65,15.717373,0.15771572,b'datasets/clean/book_00007_chp_0008_reader_01326_23.wav
66,15.851524,0.16147049,b'datasets/clean/book_00007_chp_0008_reader_01326_24.wav
67,18.391096,0.16309161,b'datasets/clean/book_00007_chp_0008_reader_01326_25.wav
68,17.011425,0.15623952,b'datasets/clean/book_00007_chp_0008_reader_01326_26.wav
69,18.060337,0.16439264,b'datasets/clean/book_00007_chp_0008_reader_01326_27.wav
70,14.718935,0.15558629,b'datasets/clean/book_00007_chp_0008_reader_01326_28.wav
71,17.941078,0.16297029,b'datasets/clean/book_00007_chp_0008_reader_01326_29.wav
72,16.25429,0.15877931,b'datasets/clean/book_00007_chp_0008_reader_01326_3.wav
73,16.990322,0.15842538,b'datasets/clean/book_00007_chp_0008_reader_01326_30.wav
74,18.129456,0.16259405,b'datasets/clean/book_00007_chp_0008_reader_01326_31.wav
75,17.71408,0.16494207,b'datasets/clean/book_00007_chp_0008_reader_01326_32.wav
76,15.56039,0.15657865,b'datasets/clean/book_00007_chp_0008_reader_01326_33.wav
77,12.397852,0.15574609,b'datasets/clean/book_00007_chp_0008_reader_01326_34.wav
78,14.713439,0.15546884,b'datasets/clean/book_00007_chp_0008_reader_01326_35.wav
79,14.052188,0.15244275,b'datasets/clean/book_00007_chp_0008_reader_01326_36.wav
80,18.020912,0.16623528,b'datasets/clean/book_00007_chp_0008_reader_01326_37.wav
81,16.551325,0.15705805,b'datasets/clean/book_00007_chp_0008_reader_01326_38.wav
82,15.746466,0.16279693,b'datasets/clean/book_00007_chp_0008_reader_01326_39.wav
83,17.860687,0.15947868,b'datasets/clean/book_00007_chp_0008_reader_01326_4.wav
84,17.444859,0.16027518,b'datasets/clean/book_00007_chp_0008_reader_01326_40.wav
85,18.424366,0.16718915,b'datasets/clean/book_00007_chp_0008_reader_01326_41.wav
86,10.831187,0.1575506,b'datasets/clean/book_00007_chp_0008_reader_01326_42.wav
87,16.061174,0.1535639,b'datasets/clean/book_00007_chp_0008_reader_01326_43.wav
88,12.370453,0.15775283,b'datasets/clean/book_00007_chp_0008_reader_01326_44.wav
89,17.879908,0.15955694,b'datasets/clean/book_00007_chp_0008_reader_01326_45.wav
90,15.678916,0.15752031,b'datasets/clean/book_00007_chp_0008_reader_01326_46.wav
91,15.176183,0.15172496,b'datasets/clean/book_00007_chp_0008_reader_01326_47.wav
92,17.208801,0.15793817,b'datasets/clean/book_00007_chp_0008_reader_01326_48.wav
93,15.289596,0.15679918,b'datasets/clean/book_00007_chp_0008_reader_01326_49.wav
94,15.401424,0.1547205,b'datasets/clean/book_00007_chp_0008_reader_01326_5.wav
95,17.668062,0.16128294,b'datasets/clean/book_00007_chp_0008_reader_01326_50.wav
96,17.073248,0.16017734,b'datasets/clean/book_00007_chp_0008_reader_01326_51.wav
97,16.077822,0.15640283,b'datasets/clean/book_00007_chp_0008_reader_01326_52.wav
98,15.442547,0.1580732,b'datasets/clean/book_00007_chp_0008_reader_01326_53.wav
99,16.200151,0.15966226,b'datasets/clean/book_00007_chp_0008_reader_01326_54.wav
100,15.938313,0.15305316,b'datasets/clean/book_00007_chp_0008_reader_01326_55.wav
101,17.905474,0.16120587,b'datasets/clean/book_00007_chp_0008_reader_01326_56.wav
102,16.84616,0.15546563,b'datasets/clean/book_00007_chp_0008_reader_01326_57.wav
103,17.906796,0.15984313,b'datasets/clean/book_00007_chp_0008_reader_01326_58.wav
104,17.32625,0.16000794,b'datasets/clean/book_00007_chp_0008_reader_01326_59.wav
105,15.850266,0.15578549,b'datasets/clean/book_00007_chp_0008_reader_01326_6.wav
106,17.62958,0.160303,b'datasets/clean/book_00007_chp_0008_reader_01326_60.wav
107,17.851238,0.15917282,b'datasets/clean/book_00007_chp_0008_reader_01326_61.wav
108,13.0814,0.15260746,b'datasets/clean/book_00007_chp_0008_reader_01326_62.wav
109,17.782478,0.16563925,b'datasets/clean/book_00007_chp_0008_reader_01326_63.wav
110,15.576426,0.1551794,b'datasets/clean/book_00007_chp_0008_reader_01326_64.wav
111,17.835672,0.16288163,b'datasets/clean/book_00007_chp_0008_reader_01326_65.wav
112,17.701994,0.16380264,b'datasets/clean/book_00007_chp_0008_reader_01326_66.wav
113,18.315155,0.16499425,b'datasets/clean/book_00007_chp_0008_reader_01326_67.wav
114,18.08503,0.16260554,b'datasets/clean/book_00007_chp_0008_reader_01326_68.wav
115,18.06121,0.16009827,b'datasets/clean/book_00007_chp_0008_reader_01326_69.wav
116,17.69415,0.15915288,b'datasets/clean/book_00007_chp_0008_reader_01326_7.wav
117,16.437578,0.15577923,b'datasets/clean/book_00007_chp_0008_reader_01326_70.wav
118,18.042336,0.16307686,b'datasets/clean/book_00007_chp_0008_reader_01326_71.wav
119,17.503138,0.15926231,b'datasets/clean/book_00007_chp_0008_reader_01326_72.wav
120,17.468801,0.157878,b'datasets/clean/book_00007_chp_0008_reader_01326_73.wav
121,17.366276,0.15808953,b'datasets/clean/book_00007_chp_0008_reader_01326_74.wav
122,16.115084,0.15566282,b'datasets/clean/book_00007_chp_0008_reader_01326_75.wav
123,18.189066,0.1637872,b'datasets/clean/book_00007_chp_0008_reader_01326_76.wav
124,17.550064,0.16359946,b'datasets/clean/book_00007_chp_0008_reader_01326_77.wav
125,18.169968,0.16623203,b'datasets/clean/book_00007_chp_0008_reader_01326_78.wav
126,17.065426,0.15701768,b'datasets/clean/book_00007_chp_0008_reader_01326_79.wav
127,17.796658,0.16077481,b'datasets/clean/book_00007_chp_0008_reader_01326_8.wav
128,17.481297,0.15970965,b'datasets/clean/book_00007_chp_0008_reader_01326_9.wav
129,17.477367,0.15299009,b'datasets/clean/book_00008_chp_0146_reader_07907_0.wav
130,17.88572,0.15853587,b'datasets/clean/book_00008_chp_0146_reader_07907_1.wav
131,14.813975,0.16079392,b'datasets/clean/book_00008_chp_0146_reader_07907_10.wav
132,17.752285,0.15957956,b'datasets/clean/book_00008_chp_0146_reader_07907_2.wav
133,13.514466,0.14918958,b'datasets/clean/book_00008_chp_0146_reader_07907_3.wav
134,16.89158,0.15288693,b'datasets/clean/book_00008_chp_0146_reader_07907_4.wav
135,17.33332,0.1578431,b'datasets/clean/book_00008_chp_0146_reader_07907_5.wav
136,17.133842,0.15604562,b'datasets/clean/book_00008_chp_0146_reader_07907_6.wav
137,17.999744,0.16192575,b'datasets/clean/book_00008_chp_0146_reader_07907_7.wav
138,17.657972,0.1598173,b'datasets/clean/book_00008_chp_0146_reader_07907_8.wav
139,15.135768,0.15881042,b'datasets/clean/book_00008_chp_0146_reader_07907_9.wav
140,18.08117,0.16352262,b'datasets/clean/book_00025_chp_0019_reader_04069_0.wav
141,18.420395,0.16629834,b'datasets/clean/book_00025_chp_0019_reader_04069_1.wav
142,18.87779,0.17082998,b'datasets/clean/book_00025_chp_0019_reader_04069_10.wav
143,18.7816,0.16974385,b'datasets/clean/book_00025_chp_0019_reader_04069_11.wav
144,18.721676,0.16897427,b'datasets/clean/book_00025_chp_0019_reader_04069_12.wav
145,18.889654,0.17008314,b'datasets/clean/book_00025_chp_0019_reader_04069_13.wav
146,18.527802,0.1596293,b'datasets/clean/book_00025_chp_0019_reader_04069_14.wav
147,18.841637,0.168047,b'datasets/clean/book_00025_chp_0019_reader_04069_15.wav
148,18.948305,0.17075054,b'datasets/clean/book_00025_chp_0019_reader_04069_16.wav
149,18.721737,0.16746356,b'datasets/clean/book_00025_chp_0019_reader_04069_17.wav
150,18.462437,0.16706574,b'datasets/clean/book_00025_chp_0019_reader_04069_18.wav
151,18.67073,0.17067443,b'datasets/clean/book_00025_chp_0019_reader_04069_19.wav
152,18.62614,0.16673766,b'datasets/clean/book_00025_chp_0019_reader_04069_2.wav
153,17.895658,0.16806474,b'datasets/clean/book_00025_chp_0019_reader_04069_20.wav
154,17.737019,0.16701843,b'datasets/clean/book_00025_chp_0019_reader_04069_21.wav
155,18.641384,0.16897267,b'datasets/clean/book_00025_chp_0019_reader_04069_22.wav
156,18.719553,0.16800281,b'datasets/clean/book_00025_chp_0019_reader_04069_23.wav
157,17.50786,0.15799092,b'datasets/clean/book_00025_chp_0019_reader_04069_24.wav
158,18.563662,0.17036383,b'datasets/clean/book_00025_chp_0019_reader_04069_25.wav
159,19.236347,0.17056341,b'datasets/clean/book_00025_chp_0019_reader_04069_26.wav
160,18.724487,0.16582313,b'datasets/clean/book_00025_chp_0019_reader_04069_27.wav
161,18.748316,0.16863103,b'datasets/clean/book_00025_chp_0019_reader_04069_28.wav
162,18.663437,0.16658406,b'datasets/clean/book_00025_chp_0019_reader_04069_29.wav
163,18.143663,0.16328599,b'datasets/clean/book_00025_chp_0019_reader_04069_3.wav
164,18.42545,0.16263084,b'datasets/clean/book_00025_chp_0019_reader_04069_30.wav
165,18.787445,0.16976048,b'datasets/clean/book_00025_chp_0019_reader_04069_31.wav
166,18.639896,0.16722403,b'datasets/clean/book_00025_chp_0019_reader_04069_32.wav
167,18.969055,0.17277643,b'datasets/clean/book_00025_chp_0019_reader_04069_33.wav
168,17.72222,0.16395144,b'datasets/clean/book_00025_chp_0019_reader_04069_34.wav
169,16.465384,0.15584493,b'datasets/clean/book_00025_chp_0019_reader_04069_35.wav
170,18.579918,0.1690238,b'datasets/clean/book_00025_chp_0019_reader_04069_36.wav
171,18.90991,0.16961467,b'datasets/clean/book_00025_chp_0019_reader_04069_37.wav
172,18.94712,0.17010452,b'datasets/clean/book_00025_chp_0019_reader_04069_38.wav
173,18.63935,0.1697887,b'datasets/clean/book_00025_chp_0019_reader_04069_39.wav
174,18.939747,0.17052163,b'datasets/clean/book_00025_chp_0019_reader_04069_4.wav
175,18.710197,0.1672209,b'datasets/clean/book_00025_chp_0019_reader_04069_40.wav
176,17.589113,0.1629929,b'datasets/clean/book_00025_chp_0019_reader_04069_41.wav
177,19.223988,0.17249222,b'datasets/clean/book_00025_chp_0019_reader_04069_42.wav
178,18.91314,0.16715454,b'datasets/clean/book_00025_chp_0019_reader_04069_43.wav
179,18.8125,0.16821834,b'datasets/clean/book_00025_chp_0019_reader_04069_44.wav
180,18.48296,0.1666136,b'datasets/clean/book_00025_chp_0019_reader_04069_5.wav
181,16.839684,0.15382807,b'datasets/clean/book_00025_chp_0019_reader_04069_6.wav
182,17.49172,0.16445796,b'datasets/clean/book_00025_chp_0019_reader_04069_7.wav
183,19.039757,0.17050853,b'datasets/clean/book_00025_chp_0019_reader_04069_8.wav
184,19.046259,0.17036058,b'datasets/clean/book_00025_chp_0019_reader_04069_9.wav
185,19.274614,0.1735017,b'datasets/clean/book_00026_chp_0039_reader_04408_0.wav
186,18.362041,0.16525348,b'datasets/clean/book_00026_chp_0039_reader_04408_1.wav
187,16.719278,0.16117525,b'datasets/clean/book_00026_chp_0039_reader_04408_10.wav
188,18.659714,0.16954817,b'datasets/clean/book_00026_chp_0039_reader_04408_11.wav
189,18.588882,0.1610971,b'datasets/clean/book_00026_chp_0039_reader_04408_12.wav
190,18.957455,0.17037006,b'datasets/clean/book_00026_chp_0039_reader_04408_13.wav
191,18.461666,0.16650937,b'datasets/clean/book_00026_chp_0039_reader_04408_14.wav
192,17.952538,0.16978264,b'datasets/clean/book_00026_chp_0039_reader_04408_15.wav
193,18.722807,0.1715656,b'datasets/clean/book_00026_chp_0039_reader_04408_16.wav
194,18.883888,0.16933753,b'datasets/clean/book_00026_chp_0039_reader_04408_17.wav
195,18.824692,0.16782908,b'datasets/clean/book_00026_chp_0039_reader_04408_18.wav
196,17.11602,0.1637106,b'datasets/clean/book_00026_chp_0039_reader_04408_19.wav
197,18.838087,0.16950022,b'datasets/clean/book_00026_chp_0039_reader_04408_2.wav
198,18.741375,0.16982166,b'datasets/clean/book_00026_chp_0039_reader_04408_20.wav
199,17.39748,0.16225918,b'datasets/clean/book_00026_chp_0039_reader_04408_21.wav
200,18.521786,0.16965649,b'datasets/clean/book_00026_chp_0039_reader_04408_22.wav
201,18.03258,0.16626762,b'datasets/clean/book_00026_chp_0039_reader_04408_23.wav
202,16.811218,0.16219087,b'datasets/clean/book_00026_chp_0039_reader_04408_24.wav
203,19.080032,0.17130384,b'datasets/clean/book_00026_chp_0039_reader_04408_25.wav
204,16.820297,0.16484322,b'datasets/clean/book_00026_chp_0039_reader_04408_26.wav
205,17.787691,0.16923138,b'datasets/clean/book_00026_chp_0039_reader_04408_27.wav
206,16.345947,0.15803967,b'datasets/clean/book_00026_chp_0039_reader_04408_28.wav
207,14.377236,0.15259582,b'datasets/clean/book_00026_chp_0039_reader_04408_29.wav
208,19.395624,0.17387664,b'datasets/clean/book_00026_chp_0039_reader_04408_3.wav
209,17.963684,0.16498026,b'datasets/clean/book_00026_chp_0039_reader_04408_30.wav
210,18.708763,0.1656922,b'datasets/clean/book_00026_chp_0039_reader_04408_31.wav
211,18.327646,0.1622381,b'datasets/clean/book_00026_chp_0039_reader_04408_32.wav
212,18.851948,0.16660032,b'datasets/clean/book_00026_chp_0039_reader_04408_33.wav
213,16.00236,0.1504441,b'datasets/clean/book_00026_chp_0039_reader_04408_34.wav
214,16.61018,0.16917792,b'datasets/clean/book_00026_chp_0039_reader_04408_35.wav
215,16.958685,0.15766911,b'datasets/clean/book_00026_chp_0039_reader_04408_36.wav
216,18.791443,0.172794,b'datasets/clean/book_00026_chp_0039_reader_04408_37.wav
217,18.098137,0.1656885,b'datasets/clean/book_00026_chp_0039_reader_04408_38.wav
218,18.417274,0.16426162,b'datasets/clean/book_00026_chp_0039_reader_04408_39.wav
219,15.647361,0.16012928,b'datasets/clean/book_00026_chp_0039_reader_04408_4.wav
220,18.91945,0.16937228,b'datasets/clean/book_00026_chp_0039_reader_04408_40.wav
221,18.554457,0.16886395,b'datasets/clean/book_00026_chp_0039_reader_04408_41.wav
222,14.919837,0.159461,b'datasets/clean/book_00026_chp_0039_reader_04408_42.wav
223,19.002228,0.17006649,b'datasets/clean/book_00026_chp_0039_reader_04408_43.wav
224,17.397274,0.16032949,b'datasets/clean/book_00026_chp_0039_reader_04408_44.wav
225,18.738367,0.16564937,b'datasets/clean/book_00026_chp_0039_reader_04408_5.wav
226,18.845741,0.16886334,b'datasets/clean/book_00026_chp_0039_reader_04408_6.wav
227,18.325861,0.1695527,b'datasets/clean/book_00026_chp_0039_reader_04408_7.wav
228,18.610304,0.16281213,b'datasets/clean/book_00026_chp_0039_reader_04408_8.wav
229,15.910242,0.15215784,b'datasets/clean/book_00026_chp_0039_reader_04408_9.wav
230,16.692236,0.15881096,b'datasets/clean/book_00028_chp_0015_reader_08897_0.wav
231,15.291427,0.1575454,b'datasets/clean/book_00028_chp_0015_reader_08897_1.wav
232,17.444103,0.1681403,b'datasets/clean/book_00028_chp_0015_reader_08897_10.wav
233,18.188747,0.16277494,b'datasets/clean/book_00028_chp_0015_reader_08897_11.wav
234,17.817583,0.16259862,b'datasets/clean/book_00028_chp_0015_reader_08897_12.wav
235,17.692934,0.16083075,b'datasets/clean/book_00028_chp_0015_reader_08897_13.wav
236,16.27099,0.15736221,b'datasets/clean/book_00028_chp_0015_reader_08897_14.wav
237,15.228935,0.1524222,b'datasets/clean/book_00028_chp_0015_reader_08897_15.wav
238,16.417751,0.15834352,b'datasets/clean/book_00028_chp_0015_reader_08897_16.wav
239,15.3210335,0.15310453,b'datasets/clean/book_00028_chp_0015_reader_08897_17.wav
240,16.605572,0.15429334,b'datasets/clean/book_00028_chp_0015_reader_08897_18.wav
241,16.417597,0.1580822,b'datasets/clean/book_00028_chp_0015_reader_08897_19.wav
242,14.992448,0.1562383,b'datasets/clean/book_00028_chp_0015_reader_08897_2.wav
243,16.339567,0.15624565,b'datasets/clean/book_00028_chp_0015_reader_08897_20.wav
244,16.89116,0.1547749,b'datasets/clean/book_00028_chp_0015_reader_08897_21.wav
245,14.638508,0.15182279,b'datasets/clean/book_00028_chp_0015_reader_08897_22.wav
246,16.716043,0.15607916,b'datasets/clean/book_00028_chp_0015_reader_08897_23.wav
247,17.982466,0.16583084,b'datasets/clean/book_00028_chp_0015_reader_08897_24.wav
248,15.380946,0.15311764,b'datasets/clean/book_00028_chp_0015_reader_08897_25.wav
249,17.30706,0.16251285,b'datasets/clean/book_00028_chp_0015_reader_08897_26.wav
250,15.226208,0.15894572,b'datasets/clean/book_00028_chp_0015_reader_08897_27.wav
251,16.810478,0.15929978,b'datasets/clean/book_00028_chp_0015_reader_08897_28.wav
252,16.25444,0.1578302,b'datasets/clean/book_00028_chp_0015_reader_08897_29.wav
253,16.43684,0.15908395,b'datasets/clean/book_00028_chp_0015_reader_08897_3.wav
254,16.760498,0.15679748,b'datasets/clean/book_00028_chp_0015_reader_08897_30.wav
255,15.118057,0.15334986,b'datasets/clean/book_00028_chp_0015_reader_08897_31.wav
256,17.457005,0.15955944,b'datasets/clean/book_00028_chp_0015_reader_08897_32.wav
257,15.455179,0.15316787,b'datasets/clean/book_00028_chp_0015_reader_08897_33.wav
258,17.097406,0.15881328,b'datasets/clean/book_00028_chp_0015_reader_08897_34.wav
259,17.424843,0.1568353,b'datasets/clean/book_00028_chp_0015_reader_08897_35.wav
260,17.268482,0.15762556,b'datasets/clean/book_00028_chp_0015_reader_08897_36.wav
261,18.123087,0.16506915,b'datasets/clean/book_00028_chp_0015_reader_08897_37.wav
262,17.111046,0.16035677,b'datasets/clean/book_00028_chp_0015_reader_08897_38.wav
263,12.670235,0.15610245,b'datasets/clean/book_00028_chp_0015_reader_08897_39.wav
264,17.220486,0.16189013,b'datasets/clean/book_00028_chp_0015_reader_08897_4.wav
265,15.531325,0.15713759,b'datasets/clean/book_00028_chp_0015_reader_08897_40.wav
266,14.069254,0.14988525,b'datasets/clean/book_00028_chp_0015_reader_08897_41.wav
267,13.513811,0.15358151,b'datasets/clean/book_00028_chp_0015_reader_08897_42.wav
268,15.532845,0.15350412,b'datasets/clean/book_00028_chp_0015_reader_08897_43.wav
269,16.481552,0.1570837,b'datasets/clean/book_00028_chp_0015_reader_08897_44.wav
270,17.301691,0.15732823,b'datasets/clean/book_00028_chp_0015_reader_08897_45.wav
271,14.544793,0.1566028,b'datasets/clean/book_00028_chp_0015_reader_08897_46.wav
272,14.582918,0.15646444,b'datasets/clean/book_00028_chp_0015_reader_08897_47.wav
273,15.384753,0.16003163,b'datasets/clean/book_00028_chp_0015_reader_08897_48.wav
274,16.63491,0.15772298,b'datasets/clean/book_00028_chp_0015_reader_08897_49.wav
275,17.088913,0.15665409,b'datasets/clean/book_00028_chp_0015_reader_08897_5.wav
276,16.775272,0.15711732,b'datasets/clean/book_00028_chp_0015_reader_08897_50.wav
277,17.765232,0.16187724,b'datasets/clean/book_00028_chp_0015_reader_08897_51.wav
278,17.353813,0.15809299,b'datasets/clean/book_00028_chp_0015_reader_08897_52.wav
279,17.544975,0.16109458,b'datasets/clean/book_00028_chp_0015_reader_08897_53.wav
280,15.082584,0.15586017,b'datasets/clean/book_00028_chp_0015_reader_08897_54.wav
281,17.407713,0.15754305,b'datasets/clean/book_00028_chp_0015_reader_08897_55.wav
282,17.301008,0.15744382,b'datasets/clean/book_00028_chp_0015_reader_08897_56.wav
283,17.694313,0.16300665,b'datasets/clean/book_00028_chp_0015_reader_08897_57.wav
284,17.891438,0.1620474,b'datasets/clean/book_00028_chp_0015_reader_08897_58.wav
285,17.864277,0.16043662,b'datasets/clean/book_00028_chp_0015_reader_08897_59.wav
286,15.248595,0.15420265,b'datasets/clean/book_00028_chp_0015_reader_08897_6.wav
287,17.791477,0.15923609,b'datasets/clean/book_00028_chp_0015_reader_08897_60.wav
288,14.254524,0.1513128,b'datasets/clean/book_00028_chp_0015_reader_08897_61.wav
289,16.963844,0.16014738,b'datasets/clean/book_00028_chp_0015_reader_08897_62.wav
290,16.649916,0.15439369,b'datasets/clean/book_00028_chp_0015_reader_08897_63.wav
291,16.507114,0.16135357,b'datasets/clean/book_00028_chp_0015_reader_08897_64.wav
292,16.610397,0.1554775,b'datasets/clean/book_00028_chp_0015_reader_08897_65.wav
293,17.841656,0.16081762,b'datasets/clean/book_00028_chp_0015_reader_08897_66.wav
294,17.359718,0.15554191,b'datasets/clean/book_00028_chp_0015_reader_08897_67.wav
295,18.111015,0.16377296,b'datasets/clean/book_00028_chp_0015_reader_08897_68.wav
296,16.655874,0.15673153,b'datasets/clean/book_00028_chp_0015_reader_08897_69.wav
297,15.8290825,0.15696563,b'datasets/clean/book_00028_chp_0015_reader_08897_7.wav
298,17.153412,0.15602897,b'datasets/clean/book_00028_chp_0015_reader_08897_70.wav
299,15.150059,0.15088391,b'datasets/clean/book_00028_chp_0015_reader_08897_71.wav
300,16.829292,0.15865777,b'datasets/clean/book_00028_chp_0015_reader_08897_72.wav
301,17.121025,0.15472816,b'datasets/clean/book_00028_chp_0015_reader_08897_73.wav
302,17.424856,0.15546328,b'datasets/clean/book_00028_chp_0015_reader_08897_74.wav
303,17.158966,0.15643768,b'datasets/clean/book_00028_chp_0015_reader_08897_75.wav
304,15.767076,0.15550269,b'datasets/clean/book_00028_chp_0015_reader_08897_76.wav
305,14.571013,0.15316214,b'datasets/clean/book_00028_chp_0015_reader_08897_77.wav
306,16.471384,0.15830462,b'datasets/clean/book_00028_chp_0015_reader_08897_78.wav
307,17.56496,0.16216491,b'datasets/clean/book_00028_chp_0015_reader_08897_79.wav
308,18.414787,0.16224943,b'datasets/clean/book_00028_chp_0015_reader_08897_8.wav
309,17.852728,0.15979536,b'datasets/clean/book_00028_chp_0015_reader_08897_80.wav
310,17.771294,0.15858303,b'datasets/clean/book_00028_chp_0015_reader_08897_9.wav
311,16.60278,0.15007399,b'datasets/clean/book_00028_chp_0031_reader_05303_0.wav
312,17.710201,0.15901347,b'datasets/clean/book_00028_chp_0031_reader_05303_1.wav
313,17.301994,0.16052823,b'datasets/clean/book_00028_chp_0031_reader_05303_10.wav
314,17.549257,0.15921251,b'datasets/clean/book_00028_chp_0031_reader_05303_11.wav
315,18.240082,0.16614105,b'datasets/clean/book_00028_chp_0031_reader_05303_12.wav
316,17.861427,0.15890305,b'datasets/clean/book_00028_chp_0031_reader_05303_13.wav
317,18.196966,0.16366862,b'datasets/clean/book_00028_chp_0031_reader_05303_14.wav
