argentinetz_s000036|Несчастье — это либо чувство вины за прошлое, либо страх будущего. Человек опасается не нынешнего момента, а поджидающих его страданий, но он никогда не будет жить в этом страшном будущем,|Несчастье - это либо чувство вины за прошлое, либо страх будущего. Человек опасается не нынешнего момента, а поджидающих его страданий, но он никогда не будет жить в этом страшном будущем,
argentinetz_s000037|сердилась Нина. — Вот теперь просто не смей!|сердилась Нина. - Вот теперь просто не смей!
argentinetz_s000038|К тому же я не уверен, что мне простят буржуйское прошлое и службу в белогвардейской газете. У нас в Нью-Йорке есть родственники, они состоятельные люди.|К тому же я не уверен, что мне простят буржуйское прошлое и службу в белогвардейской газете. У нас в Нью-Йорке есть родственники, они состоятельные люди.
argentinetz_s000039|Нервы были напряжены до предела. Мариша загремела засовами. Чей-то голос, скрип половиц. Вы тут ужинаете? — проговорил краснолицый человек, заглядывая в столовую.|Нервы были напряжены до предела. Мариша загремела засовами. Чей-то голос, скрип половиц. Вы тут ужинаете? - проговорил краснолицый человек, заглядывая в столовую.
argentinetz_s000040|Международные новости такие: в Германии и Австро-Венгрии — государственные перевороты; Англия, Франция и их союзники выиграли Мировую войну.|Международные новости такие: в Германии и Австро-Венгрии - государственные перевороты; Англия, Франция и их союзники выиграли Мировую войну.
argentinetz_s000041|Графиня прижала палец к губам. Там, в очереди, стоял чекист, который обыскивал наш дом. Я боялась, что он узнает меня, если я подойду к вам. Как вы поживаете?|Графиня прижала палец к губам. Там, в очереди, стоял чекист, который обыскивал наш дом. Я боялась, что он узнает меня, если я подойду к вам. Как вы поживаете?
argentinetz_s000042|Она гражданка Аргентины? Нет, но.|Она гражданка Аргентины? Нет, но.
argentinetz_s000043|а Нина осталась ждать её в кафе.|а Нина осталась ждать её в кафе.
argentinetz_s000044|Она повернулась и пошла прочь, на ходу задев газету на бильярдном столе. Заголовок на ней гласил: Наступление захлебнулось. Наша сторона несёт значительные потери.|Она повернулась и пошла прочь, на ходу задев газету на бильярдном столе. Заголовок на ней гласил: Наступление захлебнулось. Наша сторона несёт значительные потери.
argentinetz_s000045|А в чём? Саблин тайком присматривался к Климу. Поначалу Нина отказала ему, но он сумел настоять на своём. И дело было не в деньгах — она отвергла его, когда он был богат.|А в чём? Саблин тайком присматривался к Климу. Поначалу Нина отказала ему, но он сумел настоять на своём. И дело было не в деньгах - она отвергла его, когда он был богат.
argentinetz_s000046|Официально рынок на Новобазарной площади был закрыт, но каждый день на нём собиралась великая толпа. Частную торговлю в Нижнем Новгороде то разрешали,|Официально рынок на Новобазарной площади был закрыт, но каждый день на нём собиралась великая толпа. Частную торговлю в Нижнем Новгороде то разрешали,
argentinetz_s000047|В любом случае, вряд ли кто станет рисковать жизнью ради спекулянтки и родственницы казнённых контрреволюционеров.|В любом случае, вряд ли кто станет рисковать жизнью ради спекулянтки и родственницы казнённых контрреволюционеров.
argentinetz_s000048|Антон Эмильевич показал ему отпечатанное на машинке постановление о необходимости изъять собственность у буржуев. Вот, прислали нам в редакцию и велели опубликовать.|Антон Эмильевич показал ему отпечатанное на машинке постановление о необходимости изъять собственность у буржуев. Вот, прислали нам в редакцию и велели опубликовать.
argentinetz_s000049|Сатир застрял в кустах. Монахиня сошла вниз по лестнице и подставила Климу мешок. Вот, прячь сюда. Давай его в реке утопим, чтобы духу поганого тут не было!|Сатир застрял в кустах. Монахиня сошла вниз по лестнице и подставила Климу мешок. Вот, прячь сюда. Давай его в реке утопим, чтобы духу поганого тут не было!
argentinetz_s000050|Клим сел. В углу горел масляный светильник. Узкоплечий мужчина — маленький, лысый, трагичный — стаскивал с ног сапоги. Мать совала ему кружку. Яшенька, на, выпей молочка!|Клим сел. В углу горел масляный светильник. Узкоплечий мужчина - маленький, лысый, трагичный - стаскивал с ног сапоги. Мать совала ему кружку. Яшенька, на, выпей молочка!
argentinetz_s000051|и шли в бой — ради национального спасения.|и шли в бой - ради национального спасения.
argentinetz_s000052|Наверное, секрет крылся в личном обаянии, а этим качеством Саблин никогда не обладал. Кому-то дано танцевать, а кто-то будет вечно сидеть в углу;|Наверное, секрет крылся в личном обаянии, а этим качеством Саблин никогда не обладал. Кому-то дано танцевать, а кто-то будет вечно сидеть в углу;
argentinetz_s000053|Софья Карловна как наяву видела матово-синие виноградные кисти и ощущала вкус первой ягоды, сорванной на пробу. Горе пройдёт, — уверенно сказала она.|Софья Карловна как наяву видела матово-синие виноградные кисти и ощущала вкус первой ягоды, сорванной на пробу. Горе пройдёт, - уверенно сказала она.
argentinetz_s000054|Поначалу Нина возмущалась: Матвей Львович, это кража со взломом! Это самоснабжение, — смеялся он. — Нас правительство именно к этому и призывает.|Поначалу Нина возмущалась: Матвей Львович, это кража со взломом! Это самоснабжение, - смеялся он. - Нас правительство именно к этому и призывает.
argentinetz_s000055|Внезапно раздался стук в дверь. Всем подняться! Проверка документов!|Внезапно раздался стук в дверь. Всем подняться! Проверка документов!
argentinetz_s000056|Приходя в больницу, Саблин первым делом отыскивал Жору. Ну что? Как дела? Белые с союзниками-чехами взяли Симбирск и движутся вверх по Волге! — восторженно шептал Жора.|Приходя в больницу, Саблин первым делом отыскивал Жору. Ну что? Как дела? Белые с союзниками-чехами взяли Симбирск и движутся вверх по Волге! - восторженно шептал Жора.
argentinetz_s000057|Лекарств нет, персонала нет, ничего не оборудовано. Морфию! Воды! Где доктор?!|Лекарств нет, персонала нет, ничего не оборудовано. Морфию! Воды! Где доктор?!
argentinetz_s000058|Клима раздражала их болтовня. Ему хотелось поскорее укрыться у себя и как следует обдумать: кому и как продать серьги? Сколько примерно можно за них получить?|Клима раздражала их болтовня. Ему хотелось поскорее укрыться у себя и как следует обдумать: кому и как продать серьги? Сколько примерно можно за них получить?
argentinetz_s000059|Хотя на фронте был контужен.|Хотя на фронте был контужен.
argentinetz_s000060|Санитарный пароход провожали гудками. Нина с Климом сидели у борта, обсаженного мешками с песком. Справа — пулемётное гнездо, слева — ящики с патронами,|Санитарный пароход провожали гудками. Нина с Климом сидели у борта, обсаженного мешками с песком. Справа - пулемётное гнездо, слева - ящики с патронами,
argentinetz_s000061|Она очнулась уже в каюте и снова притянула колени к груди. Покажи мне! — потребовал Клим. Нет. не надо.|Она очнулась уже в каюте и снова притянула колени к груди. Покажи мне! - потребовал Клим. Нет. не надо.
argentinetz_s000062|Ты чего? — спросила Елена, заметив, как округлились его глаза. Елен, а ведь старик-то.|Ты чего? - спросила Елена, заметив, как округлились его глаза. Елен, а ведь старик-то.
argentinetz_s000063|Жора перебрался через стойку. Заведующий лежал на полу под откинутой столешницей, а рядом валялся пустой аптечный пузырёк. Он что, отравился? — испугалась Елена.|Жора перебрался через стойку. Заведующий лежал на полу под откинутой столешницей, а рядом валялся пустой аптечный пузырёк. Он что, отравился? - испугалась Елена.
argentinetz_s000064|Через маленькое окно под потолком они совали местным мальчишкам котелок, чтобы те принесли кипятку. Расплачивались сухарями.|Через маленькое окно под потолком они совали местным мальчишкам котелок, чтобы те принесли кипятку. Расплачивались сухарями.
argentinetz_s000065|Мартинес-Кампос сел за стол и вытащил из ящика перо и чистый лист бумаги. Мне нужно вывезти семью, — сказал Клим. — Моей невесте запретили покидать город.|Мартинес-Кампос сел за стол и вытащил из ящика перо и чистый лист бумаги. Мне нужно вывезти семью, - сказал Клим. - Моей невесте запретили покидать город.
argentinetz_s000066|Но это, разумеется, государственная тайна, которую никто, кроме нас, не посмеет разоблачить. Борис Борисович! — позвал Клим. — Это же самоубийство — печатать такую передовицу!|Но это, разумеется, государственная тайна, которую никто, кроме нас, не посмеет разоблачить. Борис Борисович! - позвал Клим. - Это же самоубийство - печатать такую передовицу!
argentinetz_s000067|К тому же в развалинах ярмарки могли прятаться бандиты и беспризорники. Кто знает, что они выкинут, если встретят одинокую женщину? Я сам всё устрою,|К тому же в развалинах ярмарки могли прятаться бандиты и беспризорники. Кто знает, что они выкинут, если встретят одинокую женщину? Я сам всё устрою,
argentinetz_s000068|Вы его прибьёте, а там, может, дело серьёзное. Пусть расскажет, кто его послал и зачем! Трогай! — приказал он водителю, садясь на переднее сиденье.|Вы его прибьёте, а там, может, дело серьёзное. Пусть расскажет, кто его послал и зачем! Трогай! - приказал он водителю, садясь на переднее сиденье.
argentinetz_s000069|Ласточка сама несла его вслед за повозками. Доктору снился Нижний Новгород, дом, жена.|Ласточка сама несла его вслед за повозками. Доктору снился Нижний Новгород, дом, жена.
argentinetz_s000070|Далёкий гул канонады, шлёпанье сапог и промокших лаптей. Острый выступ скульптуры, завёрнутой в мешковину, тыкался Климу в бок. Пульс бил где-то под коленкой;|Далёкий гул канонады, шлёпанье сапог и промокших лаптей. Острый выступ скульптуры, завёрнутой в мешковину, тыкался Климу в бок. Пульс бил где-то под коленкой;
argentinetz_s000071|Постромкина не было больше часа. А он точно надёжный? — спросил Жора.|Постромкина не было больше часа. А он точно надёжный? - спросил Жора.
argentinetz_s000072|На этот раз Матвей Львович раздобыл два мешка с иглами, упакованными в коробки. Мы плыли по Театральной улице, — возбуждённо рассказывал Нине Жора, — и тут видим:|На этот раз Матвей Львович раздобыл два мешка с иглами, упакованными в коробки. Мы плыли по Театральной улице, - возбуждённо рассказывал Нине Жора, - и тут видим:
argentinetz_s000073|Полубредовые дни, лихорадка. Изнуряющая мысль, от которой внутри всё плавилось и дымилось: Нину не вернуть. Климу казалось, что, если бы не чёрная воспалённая рана на груди,|Полубредовые дни, лихорадка. Изнуряющая мысль, от которой внутри всё плавилось и дымилось: Нину не вернуть. Климу казалось, что, если бы не чёрная воспалённая рана на груди,
argentinetz_s000074|Нина решила, что она будет олицетворять её память.|Нина решила, что она будет олицетворять её память.
argentinetz_s000075|Внутри вновь зажгли свечи и коптилки. Клим пробрался к Нине. На станцию напали, да? — спросила она. — Ты поэтому меня оттуда вывез? Это просто совпадение, — устало отозвался Клим.|Внутри вновь зажгли свечи и коптилки. Клим пробрался к Нине. На станцию напали, да? - спросила она. - Ты поэтому меня оттуда вывез? Это просто совпадение, - устало отозвался Клим.
argentinetz_s000076|а потом — кто знает, как всё сложится?|а потом - кто знает, как всё сложится?
argentinetz_s000077|На крыльце она столкнулась с Саблиным: он был сам на себя не похож в солдатской шинели и с заплечным мешком. Ты куда собрался?|На крыльце она столкнулась с Саблиным: он был сам на себя не похож в солдатской шинели и с заплечным мешком. Ты куда собрался?
argentinetz_s000078|По лестнице поднялся человек с мёртвой женщиной на руках. Сейчас Матрёну мою с парома выведем и поедем! — сказала ему монахиня и побежала вниз.|По лестнице поднялся человек с мёртвой женщиной на руках. Сейчас Матрёну мою с парома выведем и поедем! - сказала ему монахиня и побежала вниз.
argentinetz_s000079|Софья Карловна вздохнула. Не забываешь только первую любовь, и чем старше становишься, тем бережнее хранишь её в сердце. Когда мне было четырнадцать лет,|Софья Карловна вздохнула. Не забываешь только первую любовь, и чем старше становишься, тем бережнее хранишь её в сердце. Когда мне было четырнадцать лет,
argentinetz_s000080|чтобы говорить такое в открытую, — сказал Антону Эмильевичу какой-то человек с кардинальской бородкой.|чтобы говорить такое в открытую, - сказал Антону Эмильевичу какой-то человек с кардинальской бородкой.
argentinetz_s000081|Любочка обвела взглядом комнату и обеденный стол. Ну, скажем, открыть ресторан. Это никак не получится, потому что частную собственность мы запретим.|Любочка обвела взглядом комнату и обеденный стол. Ну, скажем, открыть ресторан. Это никак не получится, потому что частную собственность мы запретим.
argentinetz_s000082|Клим отыскал карандаш и поставил его на крышку чернильницы-пирамиды — получились весы. Стал раскладывать сверху кнопки и скрепки, чтобы добиться равновесия,|Клим отыскал карандаш и поставил его на крышку чернильницы-пирамиды - получились весы. Стал раскладывать сверху кнопки и скрепки, чтобы добиться равновесия,
argentinetz_s000083|Нам, главное, в сиротский дом не попасть, а то вмиг с голоду подохнем — там ведь не кормят.|Нам, главное, в сиротский дом не попасть, а то вмиг с голоду подохнем - там ведь не кормят.
argentinetz_s000084|Любочка нашла Саблина в ужасном состоянии на полу в коридоре. Она поставила отца и Осипа перед фактом: привезла Саблина в терем и принялась лечить.|Любочка нашла Саблина в ужасном состоянии на полу в коридоре. Она поставила отца и Осипа перед фактом: привезла Саблина в терем и принялась лечить.
argentinetz_s000085|Было непонятно: почему белые не в состоянии наладить оборону? Откуда это всеобщее неверие в совместные действия? Каждый по-нищенски был готов убивать за мёрзлую морковь,|Было непонятно: почему белые не в состоянии наладить оборону? Откуда это всеобщее неверие в совместные действия? Каждый по-нищенски был готов убивать за мёрзлую морковь,
argentinetz_s000086|и чем больше в тебе человеческого, тем сложнее доказать, что у тебя в груди вместо сердца — мускулистая трубка.|и чем больше в тебе человеческого, тем сложнее доказать, что у тебя в груди вместо сердца - мускулистая трубка.
argentinetz_s000087|после многодневного перехода и отчаянных боёв они устроят резню, чтобы выплеснуть всё, что накопилось.|после многодневного перехода и отчаянных боёв они устроят резню, чтобы выплеснуть всё, что накопилось.
argentinetz_s000088|Некогда она занималась судьбами своих друзей, а теперь — судьбами кадушки со сметаной, конфискованной чекистами и переданной в военкомат. Любочка держала в голове сотни имён и знала,|Некогда она занималась судьбами своих друзей, а теперь - судьбами кадушки со сметаной, конфискованной чекистами и переданной в военкомат. Любочка держала в голове сотни имён и знала,
argentinetz_s000089|Её голос был настолько высок и чист, что казался нездешним — такое чудо не могло существовать в этом усталом, подавленном городе.|Её голос был настолько высок и чист, что казался нездешним - такое чудо не могло существовать в этом усталом, подавленном городе.
argentinetz_s000090|Значит, отступление красных — дело решённое.|Значит, отступление красных - дело решённое.
argentinetz_s000091|прошептала Елена. — Впусти нас!|прошептала Елена. - Впусти нас!
argentinetz_s000092|Острожно! Тифозные бактерии!|Острожно! Тифозные бактерии!
argentinetz_s000093|спросила Любочка, отпивая глоток шампанского.|спросила Любочка, отпивая глоток шампанского.
argentinetz_s000094|У вас есть документы, а Нину вывезет Матвей Львович.|У вас есть документы, а Нину вывезет Матвей Львович.
argentinetz_s000095|Да это хуже, чем бабу свою отдать!|Да это хуже, чем бабу свою отдать!
argentinetz_s000096|Латыши схватили его под руки, козу — за рога, и поволокли.|Латыши схватили его под руки, козу - за рога, и поволокли.
argentinetz_s000097|Аккуратно одетые, скромные, в головах — большевистские лозунги пополам с квасным патриотизмом. Поговорить бы с ними по-хорошему, дать время подумать и сделать осознанный выбор.|Аккуратно одетые, скромные, в головах - большевистские лозунги пополам с квасным патриотизмом. Поговорить бы с ними по-хорошему, дать время подумать и сделать осознанный выбор.
argentinetz_s000098|Кажется, я не ценил всего этого. или ценил, но не в полную силу. А теперь уже поздно: земля раздалась, и моя любовь провалилась в трещину.|Кажется, я не ценил всего этого. или ценил, но не в полную силу. А теперь уже поздно: земля раздалась, и моя любовь провалилась в трещину.
argentinetz_s000099|В двенадцать открывалась столовая, и кухня наполнялась грохотом посуды и топотом ног.|В двенадцать открывалась столовая, и кухня наполнялась грохотом посуды и топотом ног.
argentinetz_s000100|Хоронить их было некому, и Матвей Львович присылал своих подручных, чтобы те выносили покойниц и копали для них могилы.|Хоронить их было некому, и Матвей Львович присылал своих подручных, чтобы те выносили покойниц и копали для них могилы.
argentinetz_s000101|Все эти дни Нина жила словно подо льдом — и вдруг её рывком вытащили на солнце. Она ловила ртом воздух, дрожала всем телом и потерянно смотрела на Клима.|Все эти дни Нина жила словно подо льдом - и вдруг её рывком вытащили на солнце. Она ловила ртом воздух, дрожала всем телом и потерянно смотрела на Клима.
