T60_WB,C50_WB,file
15.785787,0.1592334,"datasets/clean/book_00002_chp_0005_reader_11980_15.wav"
12.865978,0.15763131,"datasets/clean/book_00002_chp_0005_reader_11980_16.wav"
15.017366,0.15715383,"datasets/clean/book_00002_chp_0005_reader_11980_17.wav"
13.590246,0.14985004,"datasets/clean/book_00002_chp_0005_reader_11980_18.wav"
14.288373,0.15677685,"datasets/clean/book_00002_chp_0005_reader_11980_19.wav"
13.798856,0.15106502,"datasets/clean/book_00002_chp_0005_reader_11980_2.wav"
17.4355,0.16125228,"datasets/clean/book_00002_chp_0005_reader_11980_20.wav"
9.336582,0.15323491,"datasets/clean/book_00002_chp_0005_reader_11980_21.wav"
12.407004,0.15532036,"datasets/clean/book_00002_chp_0005_reader_11980_3.wav"
15.065527,0.15173115,"datasets/clean/book_00002_chp_0005_reader_11980_4.wav"
12.082298,0.1534849,"datasets/clean/book_00002_chp_0005_reader_11980_5.wav"
15.105678,0.15191008,"datasets/clean/book_00002_chp_0005_reader_11980_6.wav"
13.823336,0.15376772,"datasets/clean/book_00002_chp_0005_reader_11980_7.wav"
12.860498,0.15904276,"datasets/clean/book_00002_chp_0005_reader_11980_8.wav"
16.143045,0.15387,"datasets/clean/book_00002_chp_0005_reader_11980_9.wav"
17.047329,0.15682332,"datasets/clean/book_00007_chp_0008_reader_01326_0.wav"
15.32544,0.154977,"datasets/clean/book_00007_chp_0008_reader_01326_1.wav"
17.874767,0.16003312,"datasets/clean/book_00007_chp_0008_reader_01326_10.wav"
16.012766,0.15453783,"datasets/clean/book_00007_chp_0008_reader_01326_11.wav"
17.613235,0.16009049,"datasets/clean/book_00007_chp_0008_reader_01326_12.wav"
14.88928,0.1555352,"datasets/clean/book_00007_chp_0008_reader_01326_13.wav"
17.489975,0.16090478,"datasets/clean/book_00007_chp_0008_reader_01326_14.wav"
15.710424,0.15382634,"datasets/clean/book_00007_chp_0008_reader_01326_15.wav"
17.55958,0.16013427,"datasets/clean/book_00007_chp_0008_reader_01326_16.wav"
17.441936,0.1601428,"datasets/clean/book_00007_chp_0008_reader_01326_17.wav"
15.890644,0.15603897,"datasets/clean/book_00007_chp_0008_reader_01326_18.wav"
17.139368,0.16006862,"datasets/clean/book_00007_chp_0008_reader_01326_19.wav"
17.709534,0.15694483,"datasets/clean/book_00007_chp_0008_reader_01326_2.wav"
17.938805,0.15967156,"datasets/clean/book_00007_chp_0008_reader_01326_20.wav"
18.409523,0.16185835,"datasets/clean/book_00007_chp_0008_reader_01326_21.wav"
18.075203,0.16129932,"datasets/clean/book_00007_chp_0008_reader_01326_22.wav"
15.717373,0.15771572,"datasets/clean/book_00007_chp_0008_reader_01326_23.wav"
15.851524,0.16147049,"datasets/clean/book_00007_chp_0008_reader_01326_24.wav"
18.391096,0.16309161,"datasets/clean/book_00007_chp_0008_reader_01326_25.wav"
17.011425,0.15623952,"datasets/clean/book_00007_chp_0008_reader_01326_26.wav"
18.060337,0.16439264,"datasets/clean/book_00007_chp_0008_reader_01326_27.wav"
14.718935,0.15558629,"datasets/clean/book_00007_chp_0008_reader_01326_28.wav"
17.941078,0.16297029,"datasets/clean/book_00007_chp_0008_reader_01326_29.wav"
16.25429,0.15877931,"datasets/clean/book_00007_chp_0008_reader_01326_3.wav"
16.990322,0.15842538,"datasets/clean/book_00007_chp_0008_reader_01326_30.wav"
18.129456,0.16259405,"datasets/clean/book_00007_chp_0008_reader_01326_31.wav"
17.71408,0.16494207,"datasets/clean/book_00007_chp_0008_reader_01326_32.wav"
15.56039,0.15657865,"datasets/clean/book_00007_chp_0008_reader_01326_33.wav"
12.397852,0.15574609,"datasets/clean/book_00007_chp_0008_reader_01326_34.wav"
14.713439,0.15546884,"datasets/clean/book_00007_chp_0008_reader_01326_35.wav"
14.052188,0.15244275,"datasets/clean/book_00007_chp_0008_reader_01326_36.wav"
18.020912,0.16623528,"datasets/clean/book_00007_chp_0008_reader_01326_37.wav"
16.551325,0.15705805,"datasets/clean/book_00007_chp_0008_reader_01326_38.wav"
15.746466,0.16279693,"datasets/clean/book_00007_chp_0008_reader_01326_39.wav"
17.860687,0.15947868,"datasets/clean/book_00007_chp_0008_reader_01326_4.wav"
17.444859,0.16027518,"datasets/clean/book_00007_chp_0008_reader_01326_40.wav"
18.424366,0.16718915,"datasets/clean/book_00007_chp_0008_reader_01326_41.wav"
10.831187,0.1575506,"datasets/clean/book_00007_chp_0008_reader_01326_42.wav"
16.061174,0.1535639,"datasets/clean/book_00007_chp_0008_reader_01326_43.wav"
12.370453,0.15775283,"datasets/clean/book_00007_chp_0008_reader_01326_44.wav"
17.879908,0.15955694,"datasets/clean/book_00007_chp_0008_reader_01326_45.wav"
15.678916,0.15752031,"datasets/clean/book_00007_chp_0008_reader_01326_46.wav"
15.176183,0.15172496,"datasets/clean/book_00007_chp_0008_reader_01326_47.wav"
17.208801,0.15793817,"datasets/clean/book_00007_chp_0008_reader_01326_48.wav"
15.289596,0.15679918,"datasets/clean/book_00007_chp_0008_reader_01326_49.wav"
15.401424,0.1547205,"datasets/clean/book_00007_chp_0008_reader_01326_5.wav"
17.668062,0.16128294,"datasets/clean/book_00007_chp_0008_reader_01326_50.wav"
17.073248,0.16017734,"datasets/clean/book_00007_chp_0008_reader_01326_51.wav"
16.077822,0.15640283,"datasets/clean/book_00007_chp_0008_reader_01326_52.wav"
15.442547,0.1580732,"datasets/clean/book_00007_chp_0008_reader_01326_53.wav"
16.200151,0.15966226,"datasets/clean/book_00007_chp_0008_reader_01326_54.wav"
15.938313,0.15305316,"datasets/clean/book_00007_chp_0008_reader_01326_55.wav"
17.905474,0.16120587,"datasets/clean/book_00007_chp_0008_reader_01326_56.wav"
16.84616,0.15546563,"datasets/clean/book_00007_chp_0008_reader_01326_57.wav"
17.906796,0.15984313,"datasets/clean/book_00007_chp_0008_reader_01326_58.wav"
17.32625,0.16000794,"datasets/clean/book_00007_chp_0008_reader_01326_59.wav"
15.850266,0.15578549,"datasets/clean/book_00007_chp_0008_reader_01326_6.wav"
17.62958,0.160303,"datasets/clean/book_00007_chp_0008_reader_01326_60.wav"
17.851238,0.15917282,"datasets/clean/book_00007_chp_0008_reader_01326_61.wav"
13.0814,0.15260746,"datasets/clean/book_00007_chp_0008_reader_01326_62.wav"
17.782478,0.16563925,"datasets/clean/book_00007_chp_0008_reader_01326_63.wav"
15.576426,0.1551794,"datasets/clean/book_00007_chp_0008_reader_01326_64.wav"
17.835672,0.16288163,"datasets/clean/book_00007_chp_0008_reader_01326_65.wav"
17.701994,0.16380264,"datasets/clean/book_00007_chp_0008_reader_01326_66.wav"
18.315155,0.16499425,"datasets/clean/book_00007_chp_0008_reader_01326_67.wav"
18.08503,0.16260554,"datasets/clean/book_00007_chp_0008_reader_01326_68.wav"
18.06121,0.16009827,"datasets/clean/book_00007_chp_0008_reader_01326_69.wav"
17.69415,0.15915288,"datasets/clean/book_00007_chp_0008_reader_01326_7.wav"
16.437578,0.15577923,"datasets/clean/book_00007_chp_0008_reader_01326_70.wav"
18.042336,0.16307686,"datasets/clean/book_00007_chp_0008_reader_01326_71.wav"
17.503138,0.15926231,"datasets/clean/book_00007_chp_0008_reader_01326_72.wav"
17.468801,0.157878,"datasets/clean/book_00007_chp_0008_reader_01326_73.wav"
17.366276,0.15808953,"datasets/clean/book_00007_chp_0008_reader_01326_74.wav"
16.115084,0.15566282,"datasets/clean/book_00007_chp_0008_reader_01326_75.wav"
18.189066,0.1637872,"datasets/clean/book_00007_chp_0008_reader_01326_76.wav"
17.550064,0.16359946,"datasets/clean/book_00007_chp_0008_reader_01326_77.wav"
18.169968,0.16623203,"datasets/clean/book_00007_chp_0008_reader_01326_78.wav"
17.065426,0.15701768,"datasets/clean/book_00007_chp_0008_reader_01326_79.wav"
17.796658,0.16077481,"datasets/clean/book_00007_chp_0008_reader_01326_8.wav"
17.481297,0.15970965,"datasets/clean/book_00007_chp_0008_reader_01326_9.wav"
17.477367,0.15299009,"datasets/clean/book_00008_chp_0146_reader_07907_0.wav"
17.88572,0.15853587,"datasets/clean/book_00008_chp_0146_reader_07907_1.wav"
14.813975,0.16079392,"datasets/clean/book_00008_chp_0146_reader_07907_10.wav"
17.752285,0.15957956,"datasets/clean/book_00008_chp_0146_reader_07907_2.wav"
13.514466,0.14918958,"datasets/clean/book_00008_chp_0146_reader_07907_3.wav"
16.89158,0.15288693,"datasets/clean/book_00008_chp_0146_reader_07907_4.wav"
17.33332,0.1578431,"datasets/clean/book_00008_chp_0146_reader_07907_5.wav"
17.133842,0.15604562,"datasets/clean/book_00008_chp_0146_reader_07907_6.wav"
17.999744,0.16192575,"datasets/clean/book_00008_chp_0146_reader_07907_7.wav"
17.657972,0.1598173,"datasets/clean/book_00008_chp_0146_reader_07907_8.wav"
15.135768,0.15881042,"datasets/clean/book_00008_chp_0146_reader_07907_9.wav"
18.08117,0.16352262,"datasets/clean/book_00025_chp_0019_reader_04069_0.wav"
18.420395,0.16629834,"datasets/clean/book_00025_chp_0019_reader_04069_1.wav"
18.87779,0.17082998,"datasets/clean/book_00025_chp_0019_reader_04069_10.wav"
18.7816,0.16974385,"datasets/clean/book_00025_chp_0019_reader_04069_11.wav"
18.721676,0.16897427,"datasets/clean/book_00025_chp_0019_reader_04069_12.wav"
18.889654,0.17008314,"datasets/clean/book_00025_chp_0019_reader_04069_13.wav"
18.527802,0.1596293,"datasets/clean/book_00025_chp_0019_reader_04069_14.wav"
18.841637,0.168047,"datasets/clean/book_00025_chp_0019_reader_04069_15.wav"
18.948305,0.17075054,"datasets/clean/book_00025_chp_0019_reader_04069_16.wav"
18.721737,0.16746356,"datasets/clean/book_00025_chp_0019_reader_04069_17.wav"
18.462437,0.16706574,"datasets/clean/book_00025_chp_0019_reader_04069_18.wav"
18.67073,0.17067443,"datasets/clean/book_00025_chp_0019_reader_04069_19.wav"
18.62614,0.16673766,"datasets/clean/book_00025_chp_0019_reader_04069_2.wav"
17.895658,0.16806474,"datasets/clean/book_00025_chp_0019_reader_04069_20.wav"
17.737019,0.16701843,"datasets/clean/book_00025_chp_0019_reader_04069_21.wav"
18.641384,0.16897267,"datasets/clean/book_00025_chp_0019_reader_04069_22.wav"
18.719553,0.16800281,"datasets/clean/book_00025_chp_0019_reader_04069_23.wav"
17.50786,0.15799092,"datasets/clean/book_00025_chp_0019_reader_04069_24.wav"
18.563662,0.17036383,"datasets/clean/book_00025_chp_0019_reader_04069_25.wav"
19.236347,0.17056341,"datasets/clean/book_00025_chp_0019_reader_04069_26.wav"
18.724487,0.16582313,"datasets/clean/book_00025_chp_0019_reader_04069_27.wav"
18.748316,0.16863103,"datasets/clean/book_00025_chp_0019_reader_04069_28.wav"
18.663437,0.16658406,"datasets/clean/book_00025_chp_0019_reader_04069_29.wav"
18.143663,0.16328599,"datasets/clean/book_00025_chp_0019_reader_04069_3.wav"
18.42545,0.16263084,"datasets/clean/book_00025_chp_0019_reader_04069_30.wav"
18.787445,0.16976048,"datasets/clean/book_00025_chp_0019_reader_04069_31.wav"
18.639896,0.16722403,"datasets/clean/book_00025_chp_0019_reader_04069_32.wav"
18.969055,0.17277643,"datasets/clean/book_00025_chp_0019_reader_04069_33.wav"
17.72222,0.16395144,"datasets/clean/book_00025_chp_0019_reader_04069_34.wav"
16.465384,0.15584493,"datasets/clean/book_00025_chp_0019_reader_04069_35.wav"
18.579918,0.1690238,"datasets/clean/book_00025_chp_0019_reader_04069_36.wav"
18.90991,0.16961467,"datasets/clean/book_00025_chp_0019_reader_04069_37.wav"
18.94712,0.17010452,"datasets/clean/book_00025_chp_0019_reader_04069_38.wav"
18.63935,0.1697887,"datasets/clean/book_00025_chp_0019_reader_04069_39.wav"
18.939747,0.17052163,"datasets/clean/book_00025_chp_0019_reader_04069_4.wav"
18.710197,0.1672209,"datasets/clean/book_00025_chp_0019_reader_04069_40.wav"
17.589113,0.1629929,"datasets/clean/book_00025_chp_0019_reader_04069_41.wav"
19.223988,0.17249222,"datasets/clean/book_00025_chp_0019_reader_04069_42.wav"
18.91314,0.16715454,"datasets/clean/book_00025_chp_0019_reader_04069_43.wav"
18.8125,0.16821834,"datasets/clean/book_00025_chp_0019_reader_04069_44.wav"
18.48296,0.1666136,"datasets/clean/book_00025_chp_0019_reader_04069_5.wav"
16.839684,0.15382807,"datasets/clean/book_00025_chp_0019_reader_04069_6.wav"
17.49172,0.16445796,"datasets/clean/book_00025_chp_0019_reader_04069_7.wav"
19.039757,0.17050853,"datasets/clean/book_00025_chp_0019_reader_04069_8.wav"
19.046259,0.17036058,"datasets/clean/book_00025_chp_0019_reader_04069_9.wav"
19.274614,0.1735017,"datasets/clean/book_00026_chp_0039_reader_04408_0.wav"
18.362041,0.16525348,"datasets/clean/book_00026_chp_0039_reader_04408_1.wav"
16.719278,0.16117525,"datasets/clean/book_00026_chp_0039_reader_04408_10.wav"
18.659714,0.16954817,"datasets/clean/book_00026_chp_0039_reader_04408_11.wav"
18.588882,0.1610971,"datasets/clean/book_00026_chp_0039_reader_04408_12.wav"
18.957455,0.17037006,"datasets/clean/book_00026_chp_0039_reader_04408_13.wav"
18.461666,0.16650937,"datasets/clean/book_00026_chp_0039_reader_04408_14.wav"
17.952538,0.16978264,"datasets/clean/book_00026_chp_0039_reader_04408_15.wav"
18.722807,0.1715656,"datasets/clean/book_00026_chp_0039_reader_04408_16.wav"
18.883888,0.16933753,"datasets/clean/book_00026_chp_0039_reader_04408_17.wav"
18.824692,0.16782908,"datasets/clean/book_00026_chp_0039_reader_04408_18.wav"
17.11602,0.1637106,"datasets/clean/book_00026_chp_0039_reader_04408_19.wav"
18.838087,0.16950022,"datasets/clean/book_00026_chp_0039_reader_04408_2.wav"
18.741375,0.16982166,"datasets/clean/book_00026_chp_0039_reader_04408_20.wav"
17.39748,0.16225918,"datasets/clean/book_00026_chp_0039_reader_04408_21.wav"
18.521786,0.16965649,"datasets/clean/book_00026_chp_0039_reader_04408_22.wav"
18.03258,0.16626762,"datasets/clean/book_00026_chp_0039_reader_04408_23.wav"
16.811218,0.16219087,"datasets/clean/book_00026_chp_0039_reader_04408_24.wav"
19.080032,0.17130384,"datasets/clean/book_00026_chp_0039_reader_04408_25.wav"
16.820297,0.16484322,"datasets/clean/book_00026_chp_0039_reader_04408_26.wav"
17.787691,0.16923138,"datasets/clean/book_00026_chp_0039_reader_04408_27.wav"
16.345947,0.15803967,"datasets/clean/book_00026_chp_0039_reader_04408_28.wav"
14.377236,0.15259582,"datasets/clean/book_00026_chp_0039_reader_04408_29.wav"
19.395624,0.17387664,"datasets/clean/book_00026_chp_0039_reader_04408_3.wav"
17.963684,0.16498026,"datasets/clean/book_00026_chp_0039_reader_04408_30.wav"
18.708763,0.1656922,"datasets/clean/book_00026_chp_0039_reader_04408_31.wav"
18.327646,0.1622381,"datasets/clean/book_00026_chp_0039_reader_04408_32.wav"
18.851948,0.16660032,"datasets/clean/book_00026_chp_0039_reader_04408_33.wav"
16.00236,0.1504441,"datasets/clean/book_00026_chp_0039_reader_04408_34.wav"
16.61018,0.16917792,"datasets/clean/book_00026_chp_0039_reader_04408_35.wav"
16.958685,0.15766911,"datasets/clean/book_00026_chp_0039_reader_04408_36.wav"
18.791443,0.172794,"datasets/clean/book_00026_chp_0039_reader_04408_37.wav"
18.098137,0.1656885,"datasets/clean/book_00026_chp_0039_reader_04408_38.wav"
18.417274,0.16426162,"datasets/clean/book_00026_chp_0039_reader_04408_39.wav"
15.647361,0.16012928,"datasets/clean/book_00026_chp_0039_reader_04408_4.wav"
18.91945,0.16937228,"datasets/clean/book_00026_chp_0039_reader_04408_40.wav"
18.554457,0.16886395,"datasets/clean/book_00026_chp_0039_reader_04408_41.wav"
14.919837,0.159461,"datasets/clean/book_00026_chp_0039_reader_04408_42.wav"
19.002228,0.17006649,"datasets/clean/book_00026_chp_0039_reader_04408_43.wav"
17.397274,0.16032949,"datasets/clean/book_00026_chp_0039_reader_04408_44.wav"
18.738367,0.16564937,"datasets/clean/book_00026_chp_0039_reader_04408_5.wav"
18.845741,0.16886334,"datasets/clean/book_00026_chp_0039_reader_04408_6.wav"
18.325861,0.1695527,"datasets/clean/book_00026_chp_0039_reader_04408_7.wav"
18.610304,0.16281213,"datasets/clean/book_00026_chp_0039_reader_04408_8.wav"
15.910242,0.15215784,"datasets/clean/book_00026_chp_0039_reader_04408_9.wav"
16.692236,0.15881096,"datasets/clean/book_00028_chp_0015_reader_08897_0.wav"
15.291427,0.1575454,"datasets/clean/book_00028_chp_0015_reader_08897_1.wav"
17.444103,0.1681403,"datasets/clean/book_00028_chp_0015_reader_08897_10.wav"
18.188747,0.16277494,"datasets/clean/book_00028_chp_0015_reader_08897_11.wav"
17.817583,0.16259862,"datasets/clean/book_00028_chp_0015_reader_08897_12.wav"
17.692934,0.16083075,"datasets/clean/book_00028_chp_0015_reader_08897_13.wav"
16.27099,0.15736221,"datasets/clean/book_00028_chp_0015_reader_08897_14.wav"
15.228935,0.1524222,"datasets/clean/book_00028_chp_0015_reader_08897_15.wav"
16.417751,0.15834352,"datasets/clean/book_00028_chp_0015_reader_08897_16.wav"
15.3210335,0.15310453,"datasets/clean/book_00028_chp_0015_reader_08897_17.wav"
16.605572,0.15429334,"datasets/clean/book_00028_chp_0015_reader_08897_18.wav"
16.417597,0.1580822,"datasets/clean/book_00028_chp_0015_reader_08897_19.wav"
14.992448,0.1562383,"datasets/clean/book_00028_chp_0015_reader_08897_2.wav"
16.339567,0.15624565,"datasets/clean/book_00028_chp_0015_reader_08897_20.wav"
16.89116,0.1547749,"datasets/clean/book_00028_chp_0015_reader_08897_21.wav"
14.638508,0.15182279,"datasets/clean/book_00028_chp_0015_reader_08897_22.wav"
16.716043,0.15607916,"datasets/clean/book_00028_chp_0015_reader_08897_23.wav"
17.982466,0.16583084,"datasets/clean/book_00028_chp_0015_reader_08897_24.wav"
15.380946,0.15311764,"datasets/clean/book_00028_chp_0015_reader_08897_25.wav"
17.30706,0.16251285,"datasets/clean/book_00028_chp_0015_reader_08897_26.wav"
15.226208,0.15894572,"datasets/clean/book_00028_chp_0015_reader_08897_27.wav"
16.810478,0.15929978,"datasets/clean/book_00028_chp_0015_reader_08897_28.wav"
16.25444,0.1578302,"datasets/clean/book_00028_chp_0015_reader_08897_29.wav"
16.43684,0.15908395,"datasets/clean/book_00028_chp_0015_reader_08897_3.wav"
16.760498,0.15679748,"datasets/clean/book_00028_chp_0015_reader_08897_30.wav"
15.118057,0.15334986,"datasets/clean/book_00028_chp_0015_reader_08897_31.wav"
17.457005,0.15955944,"datasets/clean/book_00028_chp_0015_reader_08897_32.wav"
15.455179,0.15316787,"datasets/clean/book_00028_chp_0015_reader_08897_33.wav"
17.097406,0.15881328,"datasets/clean/book_00028_chp_0015_reader_08897_34.wav"
17.424843,0.1568353,"datasets/clean/book_00028_chp_0015_reader_08897_35.wav"
17.268482,0.15762556,"datasets/clean/book_00028_chp_0015_reader_08897_36.wav"
18.123087,0.16506915,"datasets/clean/book_00028_chp_0015_reader_08897_37.wav"
17.111046,0.16035677,"datasets/clean/book_00028_chp_0015_reader_08897_38.wav"
12.670235,0.15610245,"datasets/clean/book_00028_chp_0015_reader_08897_39.wav"
17.220486,0.16189013,"datasets/clean/book_00028_chp_0015_reader_08897_4.wav"
15.531325,0.15713759,"datasets/clean/book_00028_chp_0015_reader_08897_40.wav"
14.069254,0.14988525,"datasets/clean/book_00028_chp_0015_reader_08897_41.wav"
13.513811,0.15358151,"datasets/clean/book_00028_chp_0015_reader_08897_42.wav"
15.532845,0.15350412,"datasets/clean/book_00028_chp_0015_reader_08897_43.wav"
16.481552,0.1570837,"datasets/clean/book_00028_chp_0015_reader_08897_44.wav"
17.301691,0.15732823,"datasets/clean/book_00028_chp_0015_reader_08897_45.wav"
14.544793,0.1566028,"datasets/clean/book_00028_chp_0015_reader_08897_46.wav"
14.582918,0.15646444,"datasets/clean/book_00028_chp_0015_reader_08897_47.wav"
15.384753,0.16003163,"datasets/clean/book_00028_chp_0015_reader_08897_48.wav"
16.63491,0.15772298,"datasets/clean/book_00028_chp_0015_reader_08897_49.wav"
17.088913,0.15665409,"datasets/clean/book_00028_chp_0015_reader_08897_5.wav"
16.775272,0.15711732,"datasets/clean/book_00028_chp_0015_reader_08897_50.wav"
17.765232,0.16187724,"datasets/clean/book_00028_chp_0015_reader_08897_51.wav"
17.353813,0.15809299,"datasets/clean/book_00028_chp_0015_reader_08897_52.wav"
17.544975,0.16109458,"datasets/clean/book_00028_chp_0015_reader_08897_53.wav"
15.082584,0.15586017,"datasets/clean/book_00028_chp_0015_reader_08897_54.wav"
17.407713,0.15754305,"datasets/clean/book_00028_chp_0015_reader_08897_55.wav"
17.301008,0.15744382,"datasets/clean/book_00028_chp_0015_reader_08897_56.wav"
17.694313,0.16300665,"datasets/clean/book_00028_chp_0015_reader_08897_57.wav"
17.891438,0.1620474,"datasets/clean/book_00028_chp_0015_reader_08897_58.wav"
17.864277,0.16043662,"datasets/clean/book_00028_chp_0015_reader_08897_59.wav"
15.248595,0.15420265,"datasets/clean/book_00028_chp_0015_reader_08897_6.wav"
17.791477,0.15923609,"datasets/clean/book_00028_chp_0015_reader_08897_60.wav"
14.254524,0.1513128,"datasets/clean/book_00028_chp_0015_reader_08897_61.wav"
16.963844,0.16014738,"datasets/clean/book_00028_chp_0015_reader_08897_62.wav"
16.649916,0.15439369,"datasets/clean/book_00028_chp_0015_reader_08897_63.wav"
16.507114,0.16135357,"datasets/clean/book_00028_chp_0015_reader_08897_64.wav"
16.610397,0.1554775,"datasets/clean/book_00028_chp_0015_reader_08897_65.wav"
17.841656,0.16081762,"datasets/clean/book_00028_chp_0015_reader_08897_66.wav"
17.359718,0.15554191,"datasets/clean/book_00028_chp_0015_reader_08897_67.wav"
18.111015,0.16377296,"datasets/clean/book_00028_chp_0015_reader_08897_68.wav"
16.655874,0.15673153,"datasets/clean/book_00028_chp_0015_reader_08897_69.wav"
15.8290825,0.15696563,"datasets/clean/book_00028_chp_0015_reader_08897_7.wav"
17.153412,0.15602897,"datasets/clean/book_00028_chp_0015_reader_08897_70.wav"
15.150059,0.15088391,"datasets/clean/book_00028_chp_0015_reader_08897_71.wav"
16.829292,0.15865777,"datasets/clean/book_00028_chp_0015_reader_08897_72.wav"
17.121025,0.15472816,"datasets/clean/book_00028_chp_0015_reader_08897_73.wav"
17.424856,0.15546328,"datasets/clean/book_00028_chp_0015_reader_08897_74.wav"
17.158966,0.15643768,"datasets/clean/book_00028_chp_0015_reader_08897_75.wav"
15.767076,0.15550269,"datasets/clean/book_00028_chp_0015_reader_08897_76.wav"
14.571013,0.15316214,"datasets/clean/book_00028_chp_0015_reader_08897_77.wav"
16.471384,0.15830462,"datasets/clean/book_00028_chp_0015_reader_08897_78.wav"
17.56496,0.16216491,"datasets/clean/book_00028_chp_0015_reader_08897_79.wav"
18.414787,0.16224943,"datasets/clean/book_00028_chp_0015_reader_08897_8.wav"
17.852728,0.15979536,"datasets/clean/book_00028_chp_0015_reader_08897_80.wav"
17.771294,0.15858303,"datasets/clean/book_00028_chp_0015_reader_08897_9.wav"
16.60278,0.15007399,"datasets/clean/book_00028_chp_0031_reader_05303_0.wav"
17.710201,0.15901347,"datasets/clean/book_00028_chp_0031_reader_05303_1.wav"
17.301994,0.16052823,"datasets/clean/book_00028_chp_0031_reader_05303_10.wav"
17.549257,0.15921251,"datasets/clean/book_00028_chp_0031_reader_05303_11.wav"
18.240082,0.16614105,"datasets/clean/book_00028_chp_0031_reader_05303_12.wav"
17.861427,0.15890305,"datasets/clean/book_00028_chp_0031_reader_05303_13.wav"
18.196966,0.16366862,"datasets/clean/book_00028_chp_0031_reader_05303_14.wav"
17.626987,0.16161433,"datasets/clean/book_00028_chp_0031_reader_05303_15.wav"
17.767857,0.15985101,"datasets/clean/book_00028_chp_0031_reader_05303_16.wav"
18.275848,0.16457662,"datasets/clean/book_00028_chp_0031_reader_05303_17.wav"
18.004032,0.16278602,"datasets/clean/book_00028_chp_0031_reader_05303_18.wav"
18.46995,0.1666904,"datasets/clean/book_00028_chp_0031_reader_05303_19.wav"
13.011,0.16233538,"datasets/clean/book_00028_chp_0031_reader_05303_2.wav"
18.428274,0.16569297,"datasets/clean/book_00028_chp_0031_reader_05303_20.wav"
17.653774,0.16048416,"datasets/clean/book_00028_chp_0031_reader_05303_21.wav"
17.773106,0.15675443,"datasets/clean/book_00028_chp_0031_reader_05303_22.wav"
18.552706,0.16857186,"datasets/clean/book_00028_chp_0031_reader_05303_23.wav"
18.663925,0.1680028,"datasets/clean/book_00028_chp_0031_reader_05303_24.wav"
18.441887,0.16753969,"datasets/clean/book_00028_chp_0031_reader_05303_25.wav"
18.553488,0.16724423,"datasets/clean/book_00028_chp_0031_reader_05303_26.wav"
17.762291,0.16358675,"datasets/clean/book_00028_chp_0031_reader_05303_27.wav"
18.018814,0.16173424,"datasets/clean/book_00028_chp_0031_reader_05303_28.wav"
