T60_WB_est,C50_WB_est,file
0.5084048,14.504707,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_e_16k.wav"
0.37191862,17.956875,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_a_16k.wav"
0.5359344,13.688183,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_i_16k.wav"
1.0060474,3.834055,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/lip_trill/f1_arpeggios_lip_trill_e_16k.wav"
0.87412864,6.3308735,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/lip_trill/f1_arpeggios_lip_trill_a_16k.wav"
0.55533147,13.172784,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_e_16k.wav"
0.42107254,15.179805,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_c_fast_piano_u_16k.wav"
0.40949845,15.957039,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_a_16k.wav"
0.41713762,14.5224495,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_o_16k.wav"
0.3833456,14.915702,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_u_16k.wav"
0.48034763,13.583879,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/fast_piano/f1_arpeggios_f_fast_piano_i_16k.wav"
0.19680712,19.761013,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_o_16k.wav"
0.53133833,17.498291,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_i_16k.wav"
0.24212475,19.120104,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_u_16k.wav"
0.4433362,18.318197,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_e_16k.wav"
0.18621838,19.718895,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_c_slow_forte_a_16k.wav"
0.6911786,8.131365,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/lip_trill/f1_arpeggios_lip_trill_o_16k.wav"
1.0062332,5.2237372,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/lip_trill/f1_arpeggios_lip_trill_i_16k.wav"
0.7101433,7.640525,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/lip_trill/f1_arpeggios_lip_trill_u_16k.wav"
0.37472707,18.733253,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_e_16k.wav"
0.5463846,13.163578,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_i_16k.wav"
0.28854215,17.852024,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_o_16k.wav"
0.4125136,18.62038,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_a_16k.wav"
0.27201292,16.809322,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_u_16k.wav"
0.25231516,19.497738,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_a_16k.wav"
0.5832914,13.653959,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_forte/f1_arpeggios_f_slow_forte_e_16k.wav"
0.5127464,17.925041,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_i_16k.wav"
0.24167372,19.224426,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_a_16k.wav"
0.43055624,16.792099,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_i_16k.wav"
0.22110088,18.707977,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_u_16k.wav"
0.20677747,18.942333,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_o_16k.wav"
0.37556303,17.991594,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_f_slow_piano_e_16k.wav"
0.24338819,19.032822,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_u_16k.wav"
0.20568676,19.345951,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/slow_piano/f1_arpeggios_c_slow_piano_o_16k.wav"
0.30822152,19.286724,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/straight/f1_arpeggios_straight_a_16k.wav"
0.5753534,17.815544,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vibrato/f1_arpeggios_vibrato_i_16k.wav"
0.33959535,18.079092,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/straight/f1_arpeggios_straight_u_16k.wav"
0.17709698,19.802917,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vibrato/f1_arpeggios_vibrato_a_16k.wav"
0.26643074,19.262365,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vibrato/f1_arpeggios_vibrato_e_16k.wav"
0.29928398,19.273468,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/straight/f1_arpeggios_straight_i_16k.wav"
0.17491503,19.755234,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vibrato/f1_arpeggios_vibrato_o_16k.wav"
0.3262157,18.87225,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/straight/f1_arpeggios_straight_e_16k.wav"
0.26261997,19.186768,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/straight/f1_arpeggios_straight_o_16k.wav"
0.20149092,18.590042,"datasets/clean/singing_voice/VocalSet11/FULL/female1/excerpts/straight/f1_caro_straight_16k.wav"
0.15377441,19.760727,"datasets/clean/singing_voice/VocalSet11/FULL/female1/excerpts/spoken/f1_row_spoken_16k.wav"
0.7654739,5.9651694,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vocal_fry/f1_arpeggios_vocal_fry_o_16k.wav"
0.8823758,6.5282235,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vocal_fry/f1_arpeggios_vocal_fry_e_16k.wav"
0.895137,6.6719613,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vocal_fry/f1_arpeggios_vocal_fry_a_16k.wav"
0.18168293,19.394768,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vibrato/f1_arpeggios_vibrato_u_16k.wav"
0.99334484,5.237453,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vocal_fry/f1_arpeggios_vocal_fry_i_16k.wav"
0.74383974,6.4019704,"datasets/clean/singing_voice/VocalSet11/FULL/female1/arpeggios/vocal_fry/f1_arpeggios_vocal_fry_u_16k.wav"
0.1859693,18.53536,"datasets/clean/singing_voice/VocalSet11/FULL/female1/excerpts/vibrato/f1_caro_vibrato_16k.wav"
0.19372912,19.445463,"datasets/clean/singing_voice/VocalSet11/FULL/female1/excerpts/vibrato/f1_dona_vibrato_16k.wav"
0.19233616,19.248333,"datasets/clean/singing_voice/VocalSet11/FULL/female1/excerpts/straight/f1_dona_straight_16k.wav"
0.17314251,19.501484,"datasets/clean/singing_voice/VocalSet11/FULL/female1/excerpts/vibrato/f1_row_vibrato_16k.wav"
0.16090265,19.766312,"datasets/clean/singing_voice/VocalSet11/FULL/female1/excerpts/straight/f1_row_straight_16k.wav"
0.37420774,15.449211,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/forte/f1_long_forte_i_16k.wav"
0.34417346,18.95462,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/forte/f1_long_forte_a_16k.wav"
0.422251,18.17153,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/forte/f1_long_forte_e_16k.wav"
0.38604832,13.448612,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/messa/f1_long_messa_a_16k.wav"
0.3029545,18.453072,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/forte/f1_long_forte_o_16k.wav"
0.3749923,15.481514,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/forte/f1_long_forte_u_16k.wav"
0.5627305,14.02116,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/inhaled/f1_long_inhaled_u_16k.wav"
0.81860524,9.039029,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/inhaled/f1_long_inhaled_e_16k.wav"
0.82181174,10.235308,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/inhaled/f1_long_inhaled_o_16k.wav"
0.81444496,9.398442,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/inhaled/f1_long_inhaled_i_16k.wav"
0.6801593,12.328225,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/inhaled/f1_long_inhaled_a_16k.wav"
0.54168713,9.941849,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/messa/f1_long_messa_e_16k.wav"
0.5218599,10.5739765,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/messa/f1_long_messa_i_16k.wav"
0.3590305,15.199081,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/messa/f1_long_messa_o_16k.wav"
0.47121108,11.420927,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/messa/f1_long_messa_u_16k.wav"
0.69800216,9.86389,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/pp/f1_long_pp_e_16k.wav"
0.5320838,13.864134,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/pp/f1_long_pp_a_16k.wav"
0.6920192,9.541569,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/pp/f1_long_pp_i_16k.wav"
0.46418428,15.718461,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/pp/f1_long_pp_o_16k.wav"
0.36586756,16.392216,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trill/f1_long_trill_e_16k.wav"
0.28267205,19.10831,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trill/f1_long_trill_a_16k.wav"
0.3831252,13.904001,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/straight/f1_long_straight_a_16k.wav"
0.4704237,12.080011,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/pp/f1_long_pp_u_16k.wav"
0.49018192,15.558521,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/straight/f1_long_straight_i_16k.wav"
0.38086843,13.808197,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/straight/f1_long_straight_u_16k.wav"
0.4900099,14.671255,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/straight/f1_long_straight_e_16k.wav"
0.40367454,12.774118,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/straight/f1_long_straight_o_16k.wav"
0.398646,12.041271,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trill/f1_long_trill_i_16k.wav"
0.4116401,13.381277,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trill/f1_long_trill_u_16k.wav"
0.3648442,16.298075,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trill/f1_long_trill_o_16k.wav"
0.54925287,13.276181,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trillo/f1_long_trillo_e_16k.wav"
0.39769167,17.254448,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trillo/f1_long_trillo_i_16k.wav"
0.53174555,13.381859,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trillo/f1_long_trillo_a_16k.wav"
0.31015608,17.912487,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trillo/f1_long_trillo_o_16k.wav"
0.47593838,13.688993,"datasets/clean/singing_voice/VocalSet11/FULL/female1/long_tones/trillo/f1_long_trillo_u_16k.wav"
0.37721682,17.649343,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/belt/f1_scales_belt_u_16k.wav"
0.23144788,19.088879,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/belt/f1_scales_belt_e_16k.wav"
0.19651957,19.379572,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/belt/f1_scales_belt_a_16k.wav"
0.27878672,18.88422,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/belt/f1_scales_belt_o_16k.wav"
0.26460344,19.43394,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/belt/f1_scales_belt_i_16k.wav"
0.47135335,16.603819,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/breathy/f1_scales_breathy_e_16k.wav"
0.55225956,17.715199,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/breathy/f1_scales_breathy_a_16k.wav"
0.46581048,15.828421,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/breathy/f1_scales_breathy_i_16k.wav"
0.5178253,14.215538,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/breathy/f1_scales_breathy_u_16k.wav"
0.42151642,15.7846155,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/breathy/f1_scales_breathy_o_16k.wav"
0.4129476,17.983723,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_c_fast_forte_e_16k.wav"
0.27433208,17.651058,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_f_fast_forte_a_16k.wav"
0.51816803,16.830105,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_c_fast_forte_i_16k.wav"
0.2721743,18.654255,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_c_fast_forte_o_16k.wav"
0.30184507,18.185526,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_c_fast_forte_u_16k.wav"
0.2591661,19.29525,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_c_fast_forte_a_16k.wav"
0.30986822,15.620473,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_f_fast_forte_o_16k.wav"
0.5462863,11.932787,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_f_fast_forte_e_16k.wav"
0.32943034,14.746249,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_f_fast_forte_u_16k.wav"
0.53932035,12.261712,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_forte/f1_scales_f_fast_forte_i_16k.wav"
0.35200167,18.47012,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_c_fast_piano_a_16k.wav"
0.4600014,16.786503,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_c_fast_piano_e_16k.wav"
0.49802518,15.981491,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_c_fast_piano_i_16k.wav"
0.29026765,18.156004,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_c_fast_piano_o_16k.wav"
0.86304116,6.4433327,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/lip_trill/f1_scales_lip_trill_a_16k.wav"
0.88626987,6.69317,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/lip_trill/f1_scales_lip_trill_e_16k.wav"
0.3388859,15.094439,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_f_fast_piano_o_16k.wav"
0.5106311,13.667101,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_f_fast_piano_i_16k.wav"
0.32087266,16.300596,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_f_fast_piano_a_16k.wav"
0.30543032,15.574024,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_f_fast_piano_u_16k.wav"
0.3698692,16.868675,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_c_fast_piano_u_16k.wav"
0.53788435,12.453922,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/fast_piano/f1_scales_f_fast_piano_e_16k.wav"
0.19539854,19.457867,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_c_slow_forte_o_16k.wav"
0.36447692,18.86137,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_c_slow_forte_e_16k.wav"
0.6513639,17.704323,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_c_slow_forte_i_16k.wav"
0.20757058,19.340633,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_c_slow_forte_u_16k.wav"
0.17681149,19.677643,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_c_slow_forte_a_16k.wav"
0.9715882,6.248629,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/lip_trill/f1_scales_lip_trill_i_16k.wav"
0.7456904,7.9497437,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/lip_trill/f1_scales_lip_trill_u_16k.wav"
0.7247352,7.7860246,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/lip_trill/f1_scales_lip_trill_o_16k.wav"
0.34022164,18.919392,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_c_slow_piano_e_16k.wav"
0.46086127,18.525017,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_c_slow_piano_i_16k.wav"
0.22832608,19.308208,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_c_slow_piano_a_16k.wav"
0.33113885,15.383152,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_f_slow_forte_i_16k.wav"
0.19171979,19.263203,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_f_slow_forte_o_16k.wav"
0.19718926,18.510803,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_f_slow_forte_u_16k.wav"
0.3171541,16.28882,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_f_slow_forte_e_16k.wav"
0.18946007,19.488506,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_forte/f1_scales_f_slow_forte_a_16k.wav"
0.3946666,16.697279,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_f_slow_piano_e_16k.wav"
0.17801057,18.390327,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_f_slow_piano_a_16k.wav"
0.20737949,18.227814,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_f_slow_piano_o_16k.wav"
0.21078376,18.119684,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_f_slow_piano_u_16k.wav"
0.20415172,19.30047,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_c_slow_piano_o_16k.wav"
0.338113,16.160442,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_f_slow_piano_i_16k.wav"
0.27520534,18.749287,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/slow_piano/f1_scales_c_slow_piano_u_16k.wav"
0.31495756,18.994734,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/straight/f1_scales_straight_a_16k.wav"
0.5549393,17.777073,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vibrato/f1_scales_vibrato_i_16k.wav"
0.33047962,18.49695,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/straight/f1_scales_straight_o_16k.wav"
0.32355458,18.578176,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/straight/f1_scales_straight_e_16k.wav"
0.2825232,19.258125,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vibrato/f1_scales_vibrato_e_16k.wav"
0.20188852,19.506565,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vibrato/f1_scales_vibrato_a_16k.wav"
0.19301957,19.659357,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vibrato/f1_scales_vibrato_o_16k.wav"
0.3621735,17.027618,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/straight/f1_scales_straight_u_16k.wav"
0.30638856,18.72091,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/straight/f1_scales_straight_i_16k.wav"
0.2368535,18.840008,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vibrato/f1_scales_vibrato_u_16k.wav"
0.37893802,15.475682,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vocal_fry/f1_scales_vocal_fry_o_16k.wav"
0.5510941,12.37904,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vocal_fry/f1_scales_vocal_fry_i_16k.wav"
0.6367361,11.004318,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vocal_fry/f1_scales_vocal_fry_a_16k.wav"
0.4794131,13.835569,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vocal_fry/f1_scales_vocal_fry_e_16k.wav"
0.4711715,15.68342,"datasets/clean/singing_voice/VocalSet11/FULL/female1/scales/vocal_fry/f1_scales_vocal_fry_u_16k.wav"
0.39832217,18.431816,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/belt/f2_arpeggios_belt_e_16k.wav"
0.26735634,18.933077,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/belt/f2_arpeggios_belt_a_16k.wav"
0.5978049,14.266159,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/breathy/f2_arpeggios_breathy_a_16k.wav"
0.5428738,14.276313,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/breathy/f2_arpeggios_breathy_e_16k.wav"
0.48346573,15.514757,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/breathy/f2_arpeggios_breathy_o_16k.wav"
0.49944222,14.769309,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/breathy/f2_arpeggios_breathy_u_16k.wav"
0.42141956,18.441734,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/belt/f2_arpeggios_belt_o_16k.wav"
0.57133853,12.03392,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/breathy/f2_arpeggios_breathy_i_16k.wav"
0.36663178,18.27799,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/belt/f2_arpeggios_belt_u_16k.wav"
0.34433442,18.58046,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/belt/f2_arpeggios_belt_i_16k.wav"
0.51883066,16.316273,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_i_16k.wav"
0.40184772,17.198278,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_e_16k.wav"
0.5146549,17.159115,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_a_16k.wav"
0.43685448,16.46078,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_o_16k.wav"
0.43583637,14.608107,"datasets/clean/singing_voice/VocalSet11/FULL/female2/arpeggios/fast_forte/f2_arepggios_c_fast_forte_u_16k.wav"
