sterben_01_f000056|Sie öffneten die Tür zum Gartensalon, in dem ein paar zurückgedrehte Gasflammen fauchten.|Sie öffneten die Tür zum Gartensalon, in dem ein paar zurückgedrehte Gasflammen fauchten.
sterben_01_f000057|Ein kleiner Kellnerjunge hatte schlummernd in einer Ecke gesessen.|Ein kleiner Kellnerjunge hatte schlummernd in einer Ecke gesessen.
sterben_01_f000058|Er erhob sich rasch, beeilte sich, die Gashähne besser aufzudrehen, und war den Gästen beim Ablegen behilflich.|Er erhob sich rasch, beeilte sich, die Gashähne besser aufzudrehen, und war den Gästen beim Ablegen behilflich.
sterben_01_f000059|Sie setzten sich in eine Ecke, in der es recht dämmerig und traulich war, und rückten ihre Sessel ganz nahe zusammen.|Sie setzten sich in eine Ecke, in der es recht dämmerig und traulich war, und rückten ihre Sessel ganz nahe zusammen.
sterben_01_f000060|Sie bestellten etwas zu essen und zu trinken, ohne lange zu wählen, und waren nun allein.|Sie bestellten etwas zu essen und zu trinken, ohne lange zu wählen, und waren nun allein.
sterben_01_f000061|Nur vom Eingange her blinkten die trübroten Laternenlichter. Auch die Ecken des Saales verschwammen im Halbdunkel.|Nur vom Eingange her blinkten die trübroten Laternenlichter. Auch die Ecken des Saales verschwammen im Halbdunkel.
sterben_01_f000062|Noch immer schwiegen beide, bis endlich Marie, gequält, mit zitternden Worten begann: So sag nur, Felix, was hast du denn? Ich bitte dich, sag's mir.|Noch immer schwiegen beide, bis endlich Marie, gequält, mit zitternden Worten begann: So sag nur, Felix, was hast du denn? Ich bitte dich, sag's mir.
sterben_01_f000063|Wieder kam jenes Lächeln über seine Lippen. Nichts, Kind, sagte er, frag nicht. Meine Launen kennst du ja – oder kennst du sie noch immer nicht?|Wieder kam jenes Lächeln über seine Lippen. Nichts, Kind, sagte er, frag nicht. Meine Launen kennst du ja - oder kennst du sie noch immer nicht?
sterben_01_f000064|Gewiß, deine Launen, o ja. Aber du bist nicht übel gelaunt; du bist verstimmt, ich seh' es ja; das muß seinen Grund haben.|Gewiß, deine Launen, o ja. Aber du bist nicht übel gelaunt; du bist verstimmt, ich seh' es ja; das muß seinen Grund haben.
sterben_01_f000065|Ich bitte dich, Felix, was gibt's denn? Sag's doch, ich bitte dich!|Ich bitte dich, Felix, was gibt's denn? Sag's doch, ich bitte dich!
sterben_01_f000066|Er machte ein ungeduldiges Gesicht, denn eben trat der Kellner herein und brachte das Bestellte.|Er machte ein ungeduldiges Gesicht, denn eben trat der Kellner herein und brachte das Bestellte.
sterben_01_f000067|Und wie sie noch einmal wiederholte: Sag es mir, sag es mir, wies er mit den Augen auf den Jungen und machte eine ärgerliche Bewegung.|Und wie sie noch einmal wiederholte: Sag es mir, sag es mir, wies er mit den Augen auf den Jungen und machte eine ärgerliche Bewegung.
sterben_01_f000068|Der Junge ging. Nun sind wir allein, sagte Marie. Sie rückte näher zu ihm, nahm seine beiden Hände in die ihren.|Der Junge ging. Nun sind wir allein, sagte Marie. Sie rückte näher zu ihm, nahm seine beiden Hände in die ihren.
sterben_01_f000069|Was hast du? Was hast du? Ich muß es wissen. Hast du mich denn nicht mehr lieb? Er schwieg.|Was hast du? Was hast du? Ich muß es wissen. Hast du mich denn nicht mehr lieb? Er schwieg.
sterben_01_f000070|Sie küßte seine Hand. Er entzog sie ihr langsam. Nun, nun? Er schaute mit den Augen wie hilfesuchend umher.|Sie küßte seine Hand. Er entzog sie ihr langsam. Nun, nun? Er schaute mit den Augen wie hilfesuchend umher.
sterben_01_f000071|Ich bitte dich, laß mich, frag nicht, quäl' nicht! Sie ließ seine Hand frei und sah ihm voll ins Gesicht.|Ich bitte dich, laß mich, frag nicht, quäl' nicht! Sie ließ seine Hand frei und sah ihm voll ins Gesicht.
sterben_01_f000072|Ich will's wissen. Er stand auf und tat einen tiefen Atemzug.|Ich will's wissen. Er stand auf und tat einen tiefen Atemzug.
sterben_01_f000073|Dann griff er sich mit den beiden Händen an den Kopf und sagte: Du machst mich noch wahnsinnig.|Dann griff er sich mit den beiden Händen an den Kopf und sagte: Du machst mich noch wahnsinnig.
sterben_01_f000074|Frag nicht. Noch eine ganze Weile blieb er so stehen mit starrem Auge, und sie folgte angstvoll seinem Blick, der ins Leere ging.|Frag nicht. Noch eine ganze Weile blieb er so stehen mit starrem Auge, und sie folgte angstvoll seinem Blick, der ins Leere ging.
sterben_01_f000075|Dann ließ er sich nieder, atmete ruhiger, und eine müde Milde breitete sich über seine Züge.|Dann ließ er sich nieder, atmete ruhiger, und eine müde Milde breitete sich über seine Züge.
sterben_01_f000076|Nach ein paar Sekunden schien aller Schauer von ihm gewichen, und er sagte zu Marie leise, liebenswürdig: Trink doch, iß doch.|Nach ein paar Sekunden schien aller Schauer von ihm gewichen, und er sagte zu Marie leise, liebenswürdig: Trink doch, iß doch.
sterben_01_f000077|Sie nahm gehorsam Gabel und Messer und fragte ängstlich: Und du? Ja, ja, erwiderte er, blieb aber regungslos sitzen und berührte nichts.|Sie nahm gehorsam Gabel und Messer und fragte ängstlich: Und du? Ja, ja, erwiderte er, blieb aber regungslos sitzen und berührte nichts.
sterben_01_f000078|Da kann ich auch nicht, sagte sie. Da begann er denn zu essen und zu trinken.|Da kann ich auch nicht, sagte sie. Da begann er denn zu essen und zu trinken.
sterben_01_f000079|Bald aber legte er schweigend Gabel und Messer hin, stützte den Kopf in die Hand und sah Marie nicht an.|Bald aber legte er schweigend Gabel und Messer hin, stützte den Kopf in die Hand und sah Marie nicht an.
sterben_01_f000080|Sie betrachtete ihn eine kleine Weile mit aufeinandergepreßten Lippen, dann zog sie seinen Arm weg, der ihr sein Gesicht verbarg.|Sie betrachtete ihn eine kleine Weile mit aufeinandergepreßten Lippen, dann zog sie seinen Arm weg, der ihr sein Gesicht verbarg.
sterben_01_f000081|Und nun sah sie, wie es in seinen Augen schimmerte, und im Augenblicke, als sie aufschrie: Felix, Felix, begann er zu weinen, heiß und schluchzend.|Und nun sah sie, wie es in seinen Augen schimmerte, und im Augenblicke, als sie aufschrie: Felix, Felix, begann er zu weinen, heiß und schluchzend.
sterben_01_f000082|Sie nahm seinen Kopf an ihre Brust, strich ihm über die Haare, küßte ihm die Stirn, wollte ihm die Tränen wegküssen.|Sie nahm seinen Kopf an ihre Brust, strich ihm über die Haare, küßte ihm die Stirn, wollte ihm die Tränen wegküssen.
sterben_01_f000083|Felix, Felix! Und er weinte leiser und leiser. Was hast du, Schatz, angebeteter, einziger Schatz, sag's doch!|Felix, Felix! Und er weinte leiser und leiser. Was hast du, Schatz, angebeteter, einziger Schatz, sag's doch!
sterben_01_f000084|Und er, den Kopf noch immer an ihre Brust gepreßt, so daß seine Worte dumpf und schwer zu ihr heraufdrangen: Marie, Marie, ich hab dir's nicht sagen wollen.|Und er, den Kopf noch immer an ihre Brust gepreßt, so daß seine Worte dumpf und schwer zu ihr heraufdrangen: Marie, Marie, ich hab dir's nicht sagen wollen.
sterben_01_f000085|Ein Jahr noch, und dann ist es aus. Und nun weinte er heftig und laut.|Ein Jahr noch, und dann ist es aus. Und nun weinte er heftig und laut.
sterben_01_f000086|Sie aber, mit aufgerissenen Lidern, totenblaß, verstand nichts, wollte nichts verstehen.|Sie aber, mit aufgerissenen Lidern, totenblaß, verstand nichts, wollte nichts verstehen.
sterben_01_f000087|Etwas Kaltes und Entsetzliches schnürte ihr die Kehle zusammen, bis sie plötzlich aufschrie: Felix, Felix!|Etwas Kaltes und Entsetzliches schnürte ihr die Kehle zusammen, bis sie plötzlich aufschrie: Felix, Felix!
sterben_01_f000088|Dann stürzte sie vor ihn hin und schaute ihm ins verweinte, verstörte Gesicht, das nun auf die Brust heruntergesunken war.|Dann stürzte sie vor ihn hin und schaute ihm ins verweinte, verstörte Gesicht, das nun auf die Brust heruntergesunken war.
sterben_01_f000089|Er sah sie vor sich knieen und flüsterte: Steh auf, steh auf.|Er sah sie vor sich knieen und flüsterte: Steh auf, steh auf.
sterben_01_f000090|Sie stand auf, mechanisch seinen Worten gehorchend, und setzte sich ihm gegenüber.|Sie stand auf, mechanisch seinen Worten gehorchend, und setzte sich ihm gegenüber.
sterben_01_f000091|Sie konnte nicht sprechen, sie konnte nicht fragen.|Sie konnte nicht sprechen, sie konnte nicht fragen.
sterben_01_f000092|Und er, dann wieder nach ein paar Sekunden tiefen Schweigens, plötzlich, laut klagend mit nach oben gerichtetem Blick,|Und er, dann wieder nach ein paar Sekunden tiefen Schweigens, plötzlich, laut klagend mit nach oben gerichtetem Blick,
sterben_01_f000093|als laste etwas Unbegreifliches auf ihm: Entsetzlich! Entsetzlich!|als laste etwas Unbegreifliches auf ihm: Entsetzlich! Entsetzlich!
sterben_01_f000094|Sie fand ihre Stimme wieder. Komm, komm! Aber weiter brachte sie nichts hervor.|Sie fand ihre Stimme wieder. Komm, komm! Aber weiter brachte sie nichts hervor.
sterben_01_f000095|Ja, gehen wir, sagte er mit einer Bewegung, als wollte er etwas von sich abschütteln. Er rief den Kellner, bezahlte, und beide verließen rasch den Saal.|Ja, gehen wir, sagte er mit einer Bewegung, als wollte er etwas von sich abschütteln. Er rief den Kellner, bezahlte, und beide verließen rasch den Saal.
sterben_01_f000096|Draußen umfing sie schweigend die Frühlingsnacht. In der dunklen Allee blieb Marie stehen, faßte die Hand ihres Geliebten: Erklär mir nun endlich|Draußen umfing sie schweigend die Frühlingsnacht. In der dunklen Allee blieb Marie stehen, faßte die Hand ihres Geliebten: Erklär mir nun endlich
sterben_01_f000097|Er war vollkommen ruhig geworden, und was er ihr nun sagte, klang einfach, schlicht, als wenn es eigentlich nichts so Besonderes wäre.|Er war vollkommen ruhig geworden, und was er ihr nun sagte, klang einfach, schlicht, als wenn es eigentlich nichts so Besonderes wäre.
sterben_01_f000098|Er machte seine Hand los und streichelte ihre Wangen. So dunkel war es, daß sie einander kaum sehen konnten.|Er machte seine Hand los und streichelte ihre Wangen. So dunkel war es, daß sie einander kaum sehen konnten.
sterben_01_f000099|Mußt aber nicht erschrecken, Mizzel, denn ein Jahr ist lang, so lang! Nämlich nur ein Jahr mehr habe ich zu leben. Sie schrie auf: Aber du bist verrückt, du bist verrückt.|Mußt aber nicht erschrecken, Mizzel, denn ein Jahr ist lang, so lang! Nämlich nur ein Jahr mehr habe ich zu leben. Sie schrie auf: Aber du bist verrückt, du bist verrückt.
sterben_01_f000100|Es ist erbärmlich, daß ich dir's überhaupt sage, und sogar dumm.|Es ist erbärmlich, daß ich dir's überhaupt sage, und sogar dumm.
sterben_01_f000101|Aber weißt du, es ganz allein zu wissen und so einsam herumgehen, ewig mit dem Gedanken – ich hätte es ja wahrscheinlich doch nicht lange ausgehalten.|Aber weißt du, es ganz allein zu wissen und so einsam herumgehen, ewig mit dem Gedanken - ich hätte es ja wahrscheinlich doch nicht lange ausgehalten.
sterben_01_f000102|Vielleicht ist es sogar gut, daß du dich daran gewöhnst.|Vielleicht ist es sogar gut, daß du dich daran gewöhnst.
sterben_01_f000103|Aber komm doch, was stehen wir denn da? Ich selbst, Marie, bin ja den Gedanken schon gewohnt. Dem Alfred habe ich schon lange nicht mehr geglaubt.|Aber komm doch, was stehen wir denn da? Ich selbst, Marie, bin ja den Gedanken schon gewohnt. Dem Alfred habe ich schon lange nicht mehr geglaubt.
sterben_01_f000104|Du warst also nicht bei Alfred? Aber die anderen verstehen ja nichts.|Du warst also nicht bei Alfred? Aber die anderen verstehen ja nichts.
sterben_01_f000105|Siehst du, Kind, ich habe so fürchterlich gelitten die letzten Wochen unter der Ungewißheit.|Siehst du, Kind, ich habe so fürchterlich gelitten die letzten Wochen unter der Ungewißheit.
sterben_01_f000106|Nun ist's besser. Jetzt weiß ich's wenigstens. Ich war beim Professor Bernard, der hat mir wenigstens die Wahrheit gesagt.|Nun ist's besser. Jetzt weiß ich's wenigstens. Ich war beim Professor Bernard, der hat mir wenigstens die Wahrheit gesagt.
sterben_01_f000107|Aber nein, er hat dir nicht die Wahrheit gesagt. Der hat dir sicher nur Angst machen wollen, damit du vorsichtiger wirst.|Aber nein, er hat dir nicht die Wahrheit gesagt. Der hat dir sicher nur Angst machen wollen, damit du vorsichtiger wirst.
sterben_01_f000108|Mein liebes Kind, ich habe sehr ernst mit dem Manne gesprochen. Ich hab' Klarheit haben müssen. Weißt du, auch deinetwegen.|Mein liebes Kind, ich habe sehr ernst mit dem Manne gesprochen. Ich hab' Klarheit haben müssen. Weißt du, auch deinetwegen.
sterben_01_f000109|Felix, Felix, schrie sie und umfaßte ihn mit beiden Armen. Was sagst du da? Ohne dich werde ich keinen Tag leben, keine Stunde.|Felix, Felix, schrie sie und umfaßte ihn mit beiden Armen. Was sagst du da? Ohne dich werde ich keinen Tag leben, keine Stunde.
sterben_01_f000110|Komm, sagte er still. Sei ruhig. Sie waren am Ausgange des Praters.|Komm, sagte er still. Sei ruhig. Sie waren am Ausgange des Praters.
sterben_01_f000111|Lebendiger war es um sie geworden, laut und hell. Wagenrasseln auf den Straßen, Pfeifen und Klingeln der Trams, das schwere Rollen eines Eisenbahnzuges auf der Brücke über ihnen.|Lebendiger war es um sie geworden, laut und hell. Wagenrasseln auf den Straßen, Pfeifen und Klingeln der Trams, das schwere Rollen eines Eisenbahnzuges auf der Brücke über ihnen.
sterben_01_f000112|Marie zuckte zusammen. All dies Leben hatte mit einem Male etwas Höhnisches und Feindliches, und es tat ihr weh.|Marie zuckte zusammen. All dies Leben hatte mit einem Male etwas Höhnisches und Feindliches, und es tat ihr weh.
sterben_01_f000113|Sie zog ihn mit sich, so daß sie nicht auf die breite Hauptstraße kamen, sondern durch die stillen Nebengassen den Weg nach Hause einschlugen.|Sie zog ihn mit sich, so daß sie nicht auf die breite Hauptstraße kamen, sondern durch die stillen Nebengassen den Weg nach Hause einschlugen.
sterben_01_f000114|Einen Augenblick fuhr es ihr durch den Kopf, daß er einen Wagen nehmen sollte, aber sie zögerte, es ihm zu sagen. Man konnte ja langsam gehen.|Einen Augenblick fuhr es ihr durch den Kopf, daß er einen Wagen nehmen sollte, aber sie zögerte, es ihm zu sagen. Man konnte ja langsam gehen.
sterben_01_f000115|Du wirst nicht sterben, nein, nein, sagte sie dann halblaut, ihren Kopf fest an seine Schulter drückend. Aber ohne dich lebe ich auch nicht weiter.|Du wirst nicht sterben, nein, nein, sagte sie dann halblaut, ihren Kopf fest an seine Schulter drückend. Aber ohne dich lebe ich auch nicht weiter.
sterben_01_f000116|Mein liebes Kind, du wirst anders denken. Ich hab' mir alles wohl überlegt. Ja gewiß. Weißt du, wie so mit einem Male die Grenze gezogen war, sah ich so scharf, so gut.|Mein liebes Kind, du wirst anders denken. Ich hab' mir alles wohl überlegt. Ja gewiß. Weißt du, wie so mit einem Male die Grenze gezogen war, sah ich so scharf, so gut.
sterben_01_f000117|Es gibt keine Grenze.|Es gibt keine Grenze.
sterben_01_f000118|Freilich, mein Schatz. Man kann's nicht glauben. Ich glaube es ja selber nicht in diesem Augenblick.|Freilich, mein Schatz. Man kann's nicht glauben. Ich glaube es ja selber nicht in diesem Augenblick.
sterben_01_f000119|Es ist etwas so Unbegreifliches, nicht wahr? Denk einmal, ich, der da neben dir hergeht und Worte spricht,|Es ist etwas so Unbegreifliches, nicht wahr? Denk einmal, ich, der da neben dir hergeht und Worte spricht,
sterben_01_f000120|ganz laute, die du hörst, ich werd' in einem Jahr daliegen, kalt, vielleicht schon vermodert.|ganz laute, die du hörst, ich werd' in einem Jahr daliegen, kalt, vielleicht schon vermodert.
sterben_01_f000121|Hör auf, hör auf!|Hör auf, hör auf!
sterben_01_f000122|Und du, du wirst aussehen wie jetzt. Genau so, vielleicht noch ein bißchen blaß vom Weinen, aber dann wird wieder ein Abend kommen und viele,|Und du, du wirst aussehen wie jetzt. Genau so, vielleicht noch ein bißchen blaß vom Weinen, aber dann wird wieder ein Abend kommen und viele,
sterben_01_f000123|und der Sommer und der Herbst und der Winter und wieder ein Frühling, – und dann bin ich schon ein Jahr lang tot und kalt. Ja! – Was hast du denn?|und der Sommer und der Herbst und der Winter und wieder ein Frühling, - und dann bin ich schon ein Jahr lang tot und kalt. Ja! - Was hast du denn?
sterben_01_f000124|Sie weinte bitterlich. Die Tränen flossen ihr über Wangen und Hals herunter.|Sie weinte bitterlich. Die Tränen flossen ihr über Wangen und Hals herunter.
sterben_01_f000125|Da ging ein verzweifeltes Lächeln über seine Züge, und er flüsterte zwischen den Zähnen hervor, heiser, herb: Entschuldige.|Da ging ein verzweifeltes Lächeln über seine Züge, und er flüsterte zwischen den Zähnen hervor, heiser, herb: Entschuldige.
sterben_01_f000126|Sie schluchzte weiter, während sie vorwärts gingen, und er schwieg.|Sie schluchzte weiter, während sie vorwärts gingen, und er schwieg.
sterben_01_f000127|Ihr Weg führte sie am Stadtpark vorbei, durch dunkle und stille, breite Straßen, über die von den Sträuchern des Parkes her ein leichter, trauriger Fliederduft geweht kam.|Ihr Weg führte sie am Stadtpark vorbei, durch dunkle und stille, breite Straßen, über die von den Sträuchern des Parkes her ein leichter, trauriger Fliederduft geweht kam.
sterben_01_f000128|Langsam gingen sie weiter. Auf der anderen Seite eintönig graue und gelbe hohe Häuser.|Langsam gingen sie weiter. Auf der anderen Seite eintönig graue und gelbe hohe Häuser.
sterben_01_f000129|Die mächtige Kuppel der Karlskirche, in den blauen Nachthimmel ragend, näherte sich ihnen.|Die mächtige Kuppel der Karlskirche, in den blauen Nachthimmel ragend, näherte sich ihnen.
sterben_01_f000130|Sie bogen in eine Seitenstraße und hatten bald das Haus erreicht, in dem sie wohnten.|Sie bogen in eine Seitenstraße und hatten bald das Haus erreicht, in dem sie wohnten.
sterben_01_f000131|Langsam stiegen sie die schwach erleuchtete Treppe hinauf und hörten hinter den Gangfenstern und Türen die Dienstmädchen plaudern und lachen.|Langsam stiegen sie die schwach erleuchtete Treppe hinauf und hörten hinter den Gangfenstern und Türen die Dienstmädchen plaudern und lachen.
