strashnaya_minuta_s000039|Ах, Володя, посмотри, какая Прелесть! – воскликнула Вера Львовна. Совсем кружевная беседка. Вот бы нам с тобой здесь пожить.|Ах, Володя, посмотри, какая Прелесть!- воскликнула Вера Львовна. Совсем кружевная беседка. Вот бы нам с тобой здесь пожить.
strashnaya_minuta_s000040|Нет, нет, Саша, я все равно не могу заснуть. Лежи, пожалуйста, – возразила Любовь Ивановна. Яворский вдруг грубо схватил ее за руку.|Нет, нет, Саша, я все равно не могу заснуть. Лежи, пожалуйста,- возразила Любовь Ивановна. Яворский вдруг грубо схватил ее за руку.
strashnaya_minuta_s000041|Чувствуешь себя молодым, добрым и хорошим, чувствуешь, как стряхивается с тебя накипевшая за зиму городская скука, городское озлобление, все городские недомогания.|Чувствуешь себя молодым, добрым и хорошим, чувствуешь, как стряхивается с тебя накипевшая за зиму городская скука, городское озлобление, все городские недомогания.
strashnaya_minuta_s000042|Страшный порыв ветра вырвал ставни из ее дрожащих рук и с ожесточением хлопнул ими об стену. В то же время все небо мгновенно сделалось ослепительно-синим,|Страшный порыв ветра вырвал ставни из ее дрожащих рук и с ожесточением хлопнул ими об стену. В то же время все небо мгновенно сделалось ослепительно-синим,
strashnaya_minuta_s000043|Варвара Михайловна Рязанцева приготовляла на террасе с помощью горничной чай для собравшихся гостей. Перебравшись на дачу, она и ее муж не прекратили по вторникам своих интимных вечеров,|Варвара Михайловна Рязанцева приготовляла на террасе с помощью горничной чай для собравшихся гостей. Перебравшись на дачу, она и ее муж не прекратили по вторникам своих интимных вечеров,
strashnaya_minuta_s000044|А-а! В таком случае. в таком случае.|А-а! В таком случае. в таком случае.
strashnaya_minuta_s000045|Он приехал на простой мужицкой телеге, закутавшись от пыли в белый парусиновый балахон с капюшоном, прикрывавшим голову. Не успел он еще вылезть из своего неудобного экипажа,|Он приехал на простой мужицкой телеге, закутавшись от пыли в белый парусиновый балахон с капюшоном, прикрывавшим голову. Не успел он еще вылезть из своего неудобного экипажа,
strashnaya_minuta_s000046|роковой крик, одинаковый для людей, для лошадей и для дрессированных собак:|роковой крик, одинаковый для людей, для лошадей и для дрессированных собак:
strashnaya_minuta_s000047|Вдруг Варвара Михайловна явственно услышала против своего окна в саду, шагах в десяти от дома, осторожное и нежное пение:|Вдруг Варвара Михайловна явственно услышала против своего окна в саду, шагах в десяти от дома, осторожное и нежное пение:
strashnaya_minuta_s000048|А цветы у него действительно выросли великолепные, видно было, что учитель мастер своего дела.|А цветы у него действительно выросли великолепные, видно было, что учитель мастер своего дела.
strashnaya_minuta_s000049|раздались в гостиной, точно сразу наполнив ее, сильные и нежные звуки прекрасного свежего баритона.|раздались в гостиной, точно сразу наполнив ее, сильные и нежные звуки прекрасного свежего баритона.
strashnaya_minuta_s000050|они играют на матовых стеклах электрических фонарей и скользят по стали турников и трапеций там, на страшной высоте, где перепутались машины и веревки.|они играют на матовых стеклах электрических фонарей и скользят по стали турников и трапеций там, на страшной высоте, где перепутались машины и веревки.
strashnaya_minuta_s000051|как Ильченко или неразборчивая Марья Федоровна?|как Ильченко или неразборчивая Марья Федоровна?
strashnaya_minuta_s000052|И Казаков идет по широкой, тихой величавой аллее, точно по пустому, безлюдному, холодному храму, куда он зашел случайно в жаркий полдень. Вот мраморная,|И Казаков идет по широкой, тихой величавой аллее, точно по пустому, безлюдному, холодному храму, куда он зашел случайно в жаркий полдень. Вот мраморная,
strashnaya_minuta_s000053|Он чувствовал себя немного виноватым и потому пробормотал со смехом:|Он чувствовал себя немного виноватым и потому пробормотал со смехом:
strashnaya_minuta_s000054|Кушала, только не всех, а непослушных и замарашек. И у нее была еще сова, большая такая птица с круглыми глазами, которая днем ничего не видит и сидит на дереве,|Кушала, только не всех, а непослушных и замарашек. И у нее была еще сова, большая такая птица с круглыми глазами, которая днем ничего не видит и сидит на дереве,
strashnaya_minuta_s000055|Становилось свежо. Покромцев заметил, что жена его два раза содрогнулась плечами и спиной под своим шерстяным платком, и, нагнувшись к ней, спросил:|Становилось свежо. Покромцев заметил, что жена его два раза содрогнулась плечами и спиной под своим шерстяным платком, и, нагнувшись к ней, спросил:
strashnaya_minuta_s000056|Ты внимаешь, вниз склонив головку,|Ты внимаешь, вниз склонив головку,
strashnaya_minuta_s000057|Она показалась сначала только одним краешком и потом выплыла большая, огненно-красная и как будто бы приплюснутая сверху.|Она показалась сначала только одним краешком и потом выплыла большая, огненно-красная и как будто бы приплюснутая сверху.
strashnaya_minuta_s000058|Она поняла его желание. Повинуясь бессознательному и тонкому инстинкту кокетства, она отделила тело от спинки дивана и улыбнулась.|Она поняла его желание. Повинуясь бессознательному и тонкому инстинкту кокетства, она отделила тело от спинки дивана и улыбнулась.
strashnaya_minuta_s000059|Но когда он опять подымается наверх, на полузаросшую травой дорогу, то невиданное, очаровательное зрелище заставляет его остановиться в немом восторге, почти в страхе.|Но когда он опять подымается наверх, на полузаросшую травой дорогу, то невиданное, очаровательное зрелище заставляет его остановиться в немом восторге, почти в страхе.
strashnaya_minuta_s000060|Хотя на миг влюбись в меня,|Хотя на миг влюбись в меня,
strashnaya_minuta_s000061|Вслед за блондинкой из калитки стремглав выскочил мальчик лет семи, очень на нее похожий, тоненький, бледный, вероятно, болезненный. Он с визгом бросился к отцу на шею и повис на ней,|Вслед за блондинкой из калитки стремглав выскочил мальчик лет семи, очень на нее похожий, тоненький, бледный, вероятно, болезненный. Он с визгом бросился к отцу на шею и повис на ней,
strashnaya_minuta_s000062|смертельным ужасом, надеждой на слепое счастие, унынием, тупой покорностью судьбе.|смертельным ужасом, надеждой на слепое счастие, унынием, тупой покорностью судьбе.
strashnaya_minuta_s000063|изрытая временем львиная голова, точащая из пасти в плоскую чашу тонкую серебряную нитку воды.|изрытая временем львиная голова, точащая из пасти в плоскую чашу тонкую серебряную нитку воды.
strashnaya_minuta_s000064|Он замолчал, продолжая улыбаться своим воспоминаниям. Тогда Вера Львовна сказала:|Он замолчал, продолжая улыбаться своим воспоминаниям. Тогда Вера Львовна сказала:
strashnaya_minuta_s000065|я видел и слышал, как она целовала его учительскую, растрепанную бороденку, и слышал также, как она говорила, задыхаясь:|я видел и слышал, как она целовала его учительскую, растрепанную бороденку, и слышал также, как она говорила, задыхаясь:
strashnaya_minuta_s000066|Но когда он отнимает рот, с которого падают светлые капли, то неожиданно его обоняния касается удивительный аромат — тонкий, нежный и упоительно скромный.|Но когда он отнимает рот, с которого падают светлые капли, то неожиданно его обоняния касается удивительный аромат - тонкий, нежный и упоительно скромный.
strashnaya_minuta_s000067|Через полчаса разразится страшная гроза,– сказала она сухо и избегая глядеть на Ржевского.– Вам придется остаться.|Через полчаса разразится страшная гроза,- сказала она сухо и избегая глядеть на Ржевского.- Вам придется остаться.
strashnaya_minuta_s000068|кроме муаровых, неизбежно чувствовал себя после вечеров разбитым и с приподнятой горечью говорил про себя: Да!|кроме муаровых, неизбежно чувствовал себя после вечеров разбитым и с приподнятой горечью говорил про себя: Да!
strashnaya_minuta_s000069|Ты куда, мамуся? – спросил Покромцев, разбуженный шелестом ее юбок.|Ты куда, мамуся?- спросил Покромцев, разбуженный шелестом ее юбок.
strashnaya_minuta_s000070|Актер поселился у моих соседей, и, по-видимому, надолго, потому что привез с собою несколько летних костюмов и целый запас самого разнообразного и самого модного белья.|Актер поселился у моих соседей, и, по-видимому, надолго, потому что привез с собою несколько летних костюмов и целый запас самого разнообразного и самого модного белья.
strashnaya_minuta_s000071|на щиты с конскими головами и на флаги, украшающие столбы;|на щиты с конскими головами и на флаги, украшающие столбы;
strashnaya_minuta_s000072|Но никогда не вернется именно эта, эта самая весна, готовая буйно и щедро вторгнуться в ваши зоркие глаза, в разверстые ноздри, в чуткие уши,|Но никогда не вернется именно эта, эта самая весна, готовая буйно и щедро вторгнуться в ваши зоркие глаза, в разверстые ноздри, в чуткие уши,
strashnaya_minuta_s000073|Александр Иванович Куприн|Александр Иванович Куприн
strashnaya_minuta_s000074|его широкую грудь, сильные плечи и руки, и волнующие слова романса проникали ее желанием той страсти, которую эти слова и эта наружность обещали.|его широкую грудь, сильные плечи и руки, и волнующие слова романса проникали ее желанием той страсти, которую эти слова и эта наружность обещали.
strashnaya_minuta_s000075|Легкие розовые морщины слегка бороздили ее гладкую поверхность, а пена под пароходными колесами казалась молочно-розовой. На правом берегу молодой березовый лес с его частым строем тонких,|Легкие розовые морщины слегка бороздили ее гладкую поверхность, а пена под пароходными колесами казалась молочно-розовой. На правом берегу молодой березовый лес с его частым строем тонких,
strashnaya_minuta_s000076|Леонид Павлович, – быстро и взволнованно заговорила она. – Только десять минут свободных. Мне бы хотелось. Только, ради бога, не откажите. Мне давно.|Леонид Павлович,- быстро и взволнованно заговорила она.- Только десять минут свободных. Мне бы хотелось. Только, ради бога, не откажите. Мне давно.
strashnaya_minuta_s000077|На всем свете остались только двое; он,  этот незнакомый красавец, странный и такой близкий к ней, и – она, взволнованная, испуганная, точно совершающая преступление.|На всем свете остались только двое; он, этот незнакомый красавец, странный и такой близкий к ней, и - она, взволнованная, испуганная, точно совершающая преступление.
strashnaya_minuta_s000078|– Яворский опять почесался и покосился на Шахова. – Ложись вот на мое место, а я сидеть буду.|- Яворский опять почесался и покосился на Шахова.- Ложись вот на мое место, а я сидеть буду.
strashnaya_minuta_s000079|а из окон два человека друг на друга смотрят и глазами провожают, пока не скроются из виду.|а из окон два человека друг на друга смотрят и глазами провожают, пока не скроются из виду.
strashnaya_minuta_s000080|Она встала, задыхаясь, и зашептала:|Она встала, задыхаясь, и зашептала:
strashnaya_minuta_s000081|которые сделались только малолюднее и теснее, потому что собирались на них исключительно дачные знакомые. Городским было неудобно ездить за пятнадцать верст на какие-нибудь три-четыре часа.|которые сделались только малолюднее и теснее, потому что собирались на них исключительно дачные знакомые. Городским было неудобно ездить за пятнадцать верст на какие-нибудь три-четыре часа.
strashnaya_minuta_s000082|Она видела, что такая внимательность с его стороны к ней доставляет ему удовольствие, – и это было ей приятно.|Она видела, что такая внимательность с его стороны к ней доставляет ему удовольствие,- и это было ей приятно.
strashnaya_minuta_s000083|– или она дойдет наконец до унижения адюльтера под самым носом ревнивого мужа?|- или она дойдет наконец до унижения адюльтера под самым носом ревнивого мужа?
strashnaya_minuta_s000084|Ни за что! Ни за что! – нетерпеливо повторяла она себе.– Если муж будет просить, я не скажу ни одного слова, и, я думаю, у него не хватит дерзости остаться.|Ни за что! Ни за что!- нетерпеливо повторяла она себе.- Если муж будет просить, я не скажу ни одного слова, и, я думаю, у него не хватит дерзости остаться.
strashnaya_minuta_s000085|Ему было невыразимо грустно при мысли, что через два-три часа он должен ехать в сторону и уже никогда больше не возобновится встреча с этой очаровательной женщиной.|Ему было невыразимо грустно при мысли, что через два-три часа он должен ехать в сторону и уже никогда больше не возобновится встреча с этой очаровательной женщиной.
strashnaya_minuta_s000086|Нет,– подумал я, глядя на эту нежную и наивную сцену,– хотя дачное соседство и дает некоторые права на бесцеремонное знакомство, но я не буду искать его.|Нет,- подумал я, глядя на эту нежную и наивную сцену,- хотя дачное соседство и дает некоторые права на бесцеремонное знакомство, но я не буду искать его.
strashnaya_minuta_s000087|Но он предпочитает вести свою праздную и легкомысленную жизнь, потому что не нуждается в средствах и не желает себя стеснять никакими условиями.|Но он предпочитает вести свою праздную и легкомысленную жизнь, потому что не нуждается в средствах и не желает себя стеснять никакими условиями.
strashnaya_minuta_s000088|Вера Львовна с наслаждением глядела, как играли в волнах белые барашки, а в голове ее под размеренные вздохи машины звучал мотив какой-то самодельной польки,|Вера Львовна с наслаждением глядела, как играли в волнах белые барашки, а в голове ее под размеренные вздохи машины звучал мотив какой-то самодельной польки,
strashnaya_minuta_s000089|но все с той же самоуверенной улыбкой красавца, знающего, что он безукоризнен с внешней стороны, прекрасно одет и любим женщинами.|но все с той же самоуверенной улыбкой красавца, знающего, что он безукоризнен с внешней стороны, прекрасно одет и любим женщинами.
strashnaya_minuta_s000090|чем можно было предполагать, судя по его улыбке и победоносной манере держать себя.|чем можно было предполагать, судя по его улыбке и победоносной манере держать себя.
strashnaya_minuta_s000091|Тем не менее невольно я был свидетелем всех мелочей их жизни, и, должен признаться,|Тем не менее невольно я был свидетелем всех мелочей их жизни, и, должен признаться,
strashnaya_minuta_s000092|жизнь учителя вошла в свою обычную колею.|жизнь учителя вошла в свою обычную колею.
strashnaya_minuta_s000093|Иль слова любви в устах твоих немеют?|Иль слова любви в устах твоих немеют?
strashnaya_minuta_s000094|Наконец они оба, в сопровождении мужика с вещами, пошли в дом, причем учитель вел приятеля, обняв его за спину, и любовно заглядывал ему в глаза.|Наконец они оба, в сопровождении мужика с вещами, пошли в дом, причем учитель вел приятеля, обняв его за спину, и любовно заглядывал ему в глаза.
strashnaya_minuta_s000095|Хорошо. Но я затрудняюсь только начать. И кроме того, я боюсь, чтобы не вышло по-книжному.|Хорошо. Но я затрудняюсь только начать. И кроме того, я боюсь, чтобы не вышло по-книжному.
strashnaya_minuta_s000096|Я здесь провел целое лето, – сказал Покромцев.|Я здесь провел целое лето,- сказал Покромцев.
strashnaya_minuta_s000097|В каюте он скоро заснул тихим сном здорового сытого человека. Его дыхания не было слышно, и лицо приняло детское выражение.|В каюте он скоро заснул тихим сном здорового сытого человека. Его дыхания не было слышно, и лицо приняло детское выражение.
strashnaya_minuta_s000098|Без заглавия|Без заглавия
strashnaya_minuta_s000099|разрастался темно-золотой свет луны, готовой взойти.|разрастался темно-золотой свет луны, готовой взойти.
strashnaya_minuta_s000100|влажными листьями и, наконец, обматывает ниткой, которую зубами выдергивает из казенного платка.|влажными листьями и, наконец, обматывает ниткой, которую зубами выдергивает из казенного платка.
strashnaya_minuta_s000101|Пароход стал двигаться осторожнее, из боязни наткнуться на мель. Матросы на носу измеряли глубину реки, и в ночном воздухе отчетливо звучали их протяжные восклицания: Ше-есть!|Пароход стал двигаться осторожнее, из боязни наткнуться на мель. Матросы на носу измеряли глубину реки, и в ночном воздухе отчетливо звучали их протяжные восклицания: Ше-есть!
strashnaya_minuta_s000102|Идет дневная работа. Пять или шесть артистов в шубах и шапках сидят в креслах первого ряда около входа в конюшни и курят вонючие сигары. Посреди манежа стоит коренастый,|Идет дневная работа. Пять или шесть артистов в шубах и шапках сидят в креслах первого ряда около входа в конюшни и курят вонючие сигары. Посреди манежа стоит коренастый,
