T60_WB_est,C50_WB_est,file
0.15827091,19.88861,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000016.wav"
0.22260314,18.05366,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000011.wav"
0.16483872,19.815903,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000022.wav"
0.15712066,19.692024,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000017.wav"
0.1553624,19.778862,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000024.wav"
0.15336004,19.9029,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000021.wav"
0.15411863,19.830284,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000020.wav"
0.152997,19.854342,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000018.wav"
0.15515167,19.76537,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000023.wav"
0.15722,19.68375,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000019.wav"
0.15969507,20.084476,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000025.wav"
0.15989591,19.482155,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000030.wav"
0.1540323,19.919277,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000028.wav"
0.1519352,19.955889,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000031.wav"
0.16175713,19.428072,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000026.wav"
0.15383577,19.770218,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000027.wav"
0.15736859,19.639624,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000032.wav"
0.15613629,19.805504,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000029.wav"
0.15907024,20.09813,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000036.wav"
0.15055169,19.954126,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000035.wav"
0.15273245,19.845726,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000034.wav"
0.15174486,19.97437,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000038.wav"
0.15387286,19.781193,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000039.wav"
0.15273525,19.881687,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000037.wav"
0.16576348,19.895176,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000033.wav"
0.1560401,19.966473,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000040.wav"
0.16456077,19.83612,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000042.wav"
0.15035824,19.967876,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000043.wav"
0.16056512,19.561281,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000044.wav"
0.15044338,20.002876,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000045.wav"
0.15224272,19.98779,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000047.wav"
0.15343629,19.834633,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000048.wav"
0.15530173,19.940527,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000046.wav"
0.15435706,19.790041,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000041.wav"
0.16436876,19.916634,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000051.wav"
0.15409018,19.922543,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000053.wav"
0.1582466,19.63509,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000054.wav"
0.15872489,19.646976,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000052.wav"
0.15453716,19.820456,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000055.wav"
0.15697025,19.828865,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000050.wav"
0.15602377,19.915909,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000056.wav"
0.21717243,18.901743,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000049.wav"
0.16051075,19.927921,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000063.wav"
0.15604295,19.785347,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000064.wav"
0.1505204,20.004229,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000062.wav"
0.15616862,19.750862,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000061.wav"
0.15766436,19.774307,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000058.wav"
0.15257211,19.862476,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000057.wav"
0.15630372,19.640598,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000059.wav"
0.17491184,19.713669,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000060.wav"
0.17394595,19.39841,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000067.wav"
0.15131123,19.90083,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000068.wav"
0.15822339,19.662514,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000066.wav"
0.15283416,19.88615,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000069.wav"
0.15231939,19.916168,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000070.wav"
0.1909215,19.729895,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000065.wav"
0.15112077,19.915203,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000072.wav"
0.15463676,19.829865,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000071.wav"
0.16617255,19.74813,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000076.wav"
0.15921022,19.627659,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000075.wav"
0.16080637,19.498032,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000079.wav"
0.15441282,19.828669,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000078.wav"
0.15368302,19.899387,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000074.wav"
0.15821244,19.699345,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000073.wav"
0.16099705,19.551323,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000080.wav"
0.15429331,19.847218,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000077.wav"
0.16892618,19.623394,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000082.wav"
0.1537972,19.842861,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000085.wav"
0.1543513,19.846199,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000088.wav"
0.15500629,19.862259,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000084.wav"
0.16699873,19.484718,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000087.wav"
0.19791692,19.2041,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000083.wav"
0.2783789,18.739622,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000086.wav"
0.3102321,17.860302,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000081.wav"
0.16363443,19.673134,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000089.wav"
0.16076581,19.494122,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000091.wav"
0.1558831,19.695831,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000095.wav"
0.15720771,19.659622,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000094.wav"
0.16050367,19.895256,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000093.wav"
0.15156548,20.020123,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000092.wav"
0.1552033,19.83509,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000096.wav"
0.15803288,19.914806,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000090.wav"
0.16849934,19.727177,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000098.wav"
0.15052062,19.968323,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000103.wav"
0.15356545,19.898886,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000097.wav"
0.15415514,20.0094,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000099.wav"
0.15182509,19.882904,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000104.wav"
0.15684272,19.99022,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000101.wav"
0.15712036,19.685783,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000102.wav"
0.18632446,19.226513,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000100.wav"
0.16574107,19.799433,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000112.wav"
0.15601999,19.691307,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000107.wav"
0.15342204,19.909695,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000110.wav"
0.16150776,19.47791,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000111.wav"
0.15262052,19.908947,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000106.wav"
0.15075175,19.979748,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000108.wav"
0.15886484,19.767315,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000109.wav"
0.2676459,18.78571,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000105.wav"
0.16045126,20.138775,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000118.wav"
0.15809792,19.629505,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000114.wav"
0.14754671,20.067131,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000120.wav"
0.15635933,19.791903,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000119.wav"
0.14927758,19.976654,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000117.wav"
0.15494986,19.752281,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000113.wav"
0.15311922,19.916544,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000116.wav"
0.15904649,19.917114,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000115.wav"
0.16828267,19.64706,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000126.wav"
0.15242104,19.872677,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000124.wav"
0.15629187,19.868887,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000127.wav"
0.15091874,19.883284,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000128.wav"
0.1542521,19.906645,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000121.wav"
0.15179698,19.940046,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000123.wav"
0.15420537,19.830902,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000122.wav"
0.15782942,19.71848,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000125.wav"
0.16263345,19.941269,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000131.wav"
0.15441509,19.857954,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000135.wav"
0.1530702,19.86542,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000132.wav"
0.14896396,20.108053,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000130.wav"
0.1542551,19.982367,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000134.wav"
0.17313145,19.81496,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000136.wav"
0.15639395,19.655642,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000133.wav"
0.17587401,19.847212,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000129.wav"
0.15717833,19.996181,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000141.wav"
0.15845321,19.567656,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000139.wav"
0.14933063,20.017017,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000137.wav"
0.15376182,20.047451,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000143.wav"
0.15277262,19.861254,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000138.wav"
0.15491964,19.813847,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000144.wav"
0.1527489,19.884155,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000142.wav"
0.15080412,20.029186,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000140.wav"
0.16160642,19.88227,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000152.wav"
0.15404321,19.900892,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000146.wav"
0.16059576,19.586582,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000145.wav"
0.15772188,19.59359,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000149.wav"
0.15702571,19.666851,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000148.wav"
0.15317255,19.923695,"datasets/clean/russian_speech/M-AILABS_Speech_Dataset/ru_RU_47hrs_16k/female/hajdurova/chetvero_nischih/wavs/chetvero_nischih_s000147.wav"
